seed,method,completed_task_num,total_path_length,total_inspection_time,high_priority_avg_response_time,priority_weighted_completion_time,high_priority_top5_rate,abnormal_priority_rate,abnormal_avg_response_time,replanning_count,lambda_before_abnormal,lambda_after_abnormal,lambda_change,lambda_mean,lambda_min,lambda_max,lambda_std,algorithm_runtime_ms,task_sequence
0,A-RH-PADS-Full,20,245.0,508.33333333333337,137.7777777777778,222.25984226708272,40.0,50.0,70.0,1,0.6054342372038419,0.7902752630674345,0.18484102586359252,0.6202796847435659,0.48661539036110296,0.7902752630674345,0.10601067156738377,77.2989250253886,P15->P4->P17->P9->P20->P13->P7->P14->P8->P11->P6->P3->P12->P10->P1->P19->P16->P2->P5->P18
0,A-RH-PADS-FixedLambda,20,245.0,508.33333333333337,137.7777777777778,222.25984226708272,40.0,50.0,70.0,1,0.55,0.55,0.0,0.55,0.55,0.55,0.0,77.02440599678084,P15->P4->P17->P9->P20->P13->P7->P14->P8->P11->P6->P3->P12->P10->P1->P19->P16->P2->P5->P18
0,A-RH-PADS-NoUrgencyPressure,20,245.0,508.33333333333337,137.7777777777778,222.25984226708272,40.0,50.0,70.0,1,0.427260496301703,0.6454857563217162,0.21822526002001325,0.49559499812616686,0.41674765910637357,0.6570040417792679,0.10059476767168751,76.14719500998035,P15->P4->P17->P9->P20->P13->P7->P14->P8->P11->P6->P3->P12->P10->P1->P19->P16->P2->P5->P18
0,A-RH-PADS-NoAbnormalPressure,20,245.0,508.33333333333337,137.7777777777778,222.25984226708272,40.0,50.0,70.0,1,0.6054342372038419,0.6512228243353142,0.04578858713147227,0.5711586613038249,0.48661539036110296,0.6512228243353142,0.04308744310829371,76.66616496862844,P15->P4->P17->P9->P20->P13->P7->P14->P8->P11->P6->P3->P12->P10->P1->P19->P16->P2->P5->P18
0,A-RH-PADS-NoPathPressure,20,245.0,508.33333333333337,137.7777777777778,222.25984226708272,40.0,50.0,70.0,1,0.6936561158559509,0.8169689127787991,0.12331279692284824,0.6939374884490643,0.5755838367540438,0.8169689127787991,0.08033697843530152,76.05791400419548,P15->P4->P17->P9->P20->P13->P7->P14->P8->P11->P6->P3->P12->P10->P1->P19->P16->P2->P5->P18
0,A-RH-PADS-ResponseOnly,20,282.0,570.0,103.8888888888889,251.25494388272028,40.0,50.0,106.25,1,0.85,0.85,0.0,0.85,0.85,0.85,0.0,73.8689069985412,P4->P9->P17->P7->P14->P8->P6->P15->P1->P10->P20->P13->P2->P19->P12->P3->P18->P11->P5->P16
0,A-RH-PADS-CostOnly,20,204.0,439.99999999999994,180.0,188.74141463586147,20.0,25.0,180.41666666666663,1,0.25,0.25,0.0,0.25,0.25,0.25,0.0,78.79404502455145,P3->P15->P10->P4->P17->P9->P20->P2->P13->P7->P14->P8->P11->P5->P18->P12->P6->P1->P19->P16
0,A-RH-PADS-NoFinishTimeResponse,20,304.0,606.6666666666666,126.66666666666667,289.82722554834754,40.0,75.0,139.16666666666663,1,0.5965931728191536,0.7811769599946335,0.18458378717547996,0.6404888266535501,0.5260098433765725,0.7811769599946335,0.10224710713695016,75.32348803943023,P4->P9->P17->P15->P7->P14->P8->P6->P13->P20->P10->P19->P16->P1->P3->P12->P18->P11->P5->P2
1,A-RH-PADS-Full,20,245.0,508.3333333333333,151.66666666666669,207.59645896829326,60.0,50.0,131.66666666666666,1,0.6285605660952109,0.7914847177960888,0.16292415170087782,0.6751239053159565,0.47738899606425866,0.7914847177960888,0.11631828328843062,74.62333899457008,P16->P1->P6->P17->P4->P12->P7->P11->P5->P9->P14->P19->P18->P15->P2->P13->P3->P20->P10->P8
1,A-RH-PADS-FixedLambda,20,209.0,448.33333333333326,155.83333333333331,190.46987041880286,40.0,50.0,139.99999999999997,1,0.55,0.55,0.0,0.55,0.55,0.55,0.0,74.27517202449962,P16->P1->P6->P20->P17->P4->P12->P7->P11->P5->P19->P18->P14->P9->P8->P15->P2->P13->P3->P10
1,A-RH-PADS-NoUrgencyPressure,20,209.0,448.33333333333326,155.83333333333331,190.46987041880286,40.0,50.0,139.99999999999997,1,0.4426380751278064,0.6394179240375968,0.1967798489097904,0.5794765005479943,0.42987679871222684,0.6727086697761921,0.10707032001261485,75.75728499796242,P16->P1->P6->P20->P17->P4->P12->P7->P11->P5->P19->P18->P14->P9->P8->P15->P2->P13->P3->P10
1,A-RH-PADS-NoAbnormalPressure,20,209.0,448.33333333333326,155.83333333333331,190.46987041880286,40.0,50.0,139.99999999999997,1,0.6285605660952109,0.6542278062844442,0.025667240189233276,0.5963687471863224,0.46718907262953424,0.6542278062844442,0.05129179998251774,75.4042019834742,P16->P1->P6->P20->P17->P4->P12->P7->P11->P5->P19->P18->P14->P9->P8->P15->P2->P13->P3->P10
1,A-RH-PADS-NoPathPressure,20,245.0,508.3333333333333,151.66666666666669,207.59645896829326,60.0,50.0,131.66666666666666,1,0.6984765312543848,0.8190104648700836,0.12053393361569875,0.7292527827741427,0.5659041329162176,0.8190104648700836,0.09097175097326564,72.12073297705501,P16->P1->P6->P17->P4->P12->P7->P11->P5->P9->P14->P19->P18->P15->P2->P13->P3->P20->P10->P8
1,A-RH-PADS-ResponseOnly,20,257.0,528.3333333333333,145.0,218.37177514502173,60.0,50.0,125.0,1,0.85,0.85,0.0,0.85,0.85,0.85,0.0,72.29837198974565,P16->P1->P6->P17->P4->P12->P7->P11->P5->P19->P14->P15->P2->P13->P3->P20->P8->P9->P18->P10
1,A-RH-PADS-CostOnly,20,219.0,465.0,147.91666666666669,180.80267085138541,40.0,25.0,165.41666666666666,1,0.25,0.25,0.0,0.25,0.25,0.25,0.0,79.19310597935691,P16->P1->P13->P2->P7->P11->P5->P19->P18->P14->P9->P12->P4->P17->P20->P6->P3->P15->P8->P10
1,A-RH-PADS-NoFinishTimeResponse,20,273.0,555.0,146.25,238.2833422329669,60.0,75.0,117.08333333333333,1,0.6285605660952109,0.7914847177960888,0.16292415170087782,0.6334586358126267,0.46718907262953424,0.7914847177960888,0.1228696798170058,74.88425698829815,P16->P1->P6->P17->P4->P12->P14->P11->P7->P5->P15->P2->P13->P3->P20->P19->P18->P9->P8->P10
2,A-RH-PADS-Full,20,182.0,403.33333333333326,139.83333333333331,158.51798909027633,80.0,75.0,76.25,1,0.6209489570795278,0.7926070554087769,0.17165809832924905,0.6489293112336487,0.4871336766673311,0.7989552406944957,0.09178141201974115,67.55812995834276,P20->P13->P5->P7->P1->P2->P10->P15->P8->P14->P17->P4->P9->P6->P19->P18->P12->P11->P3->P16
2,A-RH-PADS-FixedLambda,20,182.0,403.33333333333326,139.83333333333331,158.51798909027633,80.0,75.0,76.25,1,0.55,0.55,0.0,0.55,0.55,0.55,0.0,66.85087201185524,P20->P13->P5->P7->P1->P2->P10->P15->P8->P14->P17->P4->P9->P6->P19->P18->P12->P11->P3->P16
2,A-RH-PADS-NoUrgencyPressure,20,182.0,403.33333333333326,139.83333333333331,158.51798909027633,80.0,75.0,76.25,1,0.42779436569066936,0.6428057512876905,0.2150113855970211,0.49423579090816394,0.4266929660303024,0.6626988010873763,0.09296508010936197,66.52921799104661,P20->P13->P5->P7->P1->P2->P10->P15->P8->P14->P17->P4->P9->P6->P19->P18->P12->P11->P3->P16
2,A-RH-PADS-NoAbnormalPressure,20,182.0,403.33333333333326,139.83333333333331,158.51798909027633,80.0,75.0,76.25,1,0.6209489570795278,0.6570446440136237,0.03609568693409593,0.6156491756681836,0.4871336766673311,0.6735101394131162,0.04195638957191953,66.7994319810532,P20->P13->P5->P7->P1->P2->P10->P15->P8->P14->P17->P4->P9->P6->P19->P18->P12->P11->P3->P16
2,A-RH-PADS-NoPathPressure,20,176.0,393.3333333333333,134.66666666666666,155.03532669159114,80.0,75.0,76.25,1,0.7053758094733004,0.818909101857117,0.1135332923838166,0.7130422435473723,0.5845149406417589,0.818909101857117,0.06694258589934235,67.36286199884489,P20->P13->P5->P7->P1->P2->P10->P15->P8->P14->P18->P17->P4->P6->P9->P19->P16->P3->P11->P12
2,A-RH-PADS-ResponseOnly,20,179.0,398.3333333333333,138.16666666666669,174.51191733732966,80.0,100.0,67.5,1,0.85,0.85,0.0,0.85,0.85,0.85,0.0,66.99588301125914,P20->P5->P7->P11->P1->P2->P15->P8->P14->P18->P17->P4->P6->P19->P9->P13->P16->P3->P12->P10
2,A-RH-PADS-CostOnly,20,147.0,345.0,140.33333333333331,151.87661293419808,60.0,25.0,129.16666666666666,1,0.25,0.25,0.0,0.25,0.25,0.25,0.0,68.04307800484821,P20->P16->P13->P5->P9->P6->P4->P17->P18->P14->P8->P15->P10->P12->P2->P1->P11->P3->P7->P19
2,A-RH-PADS-NoFinishTimeResponse,20,197.0,428.3333333333333,135.66666666666669,172.13655119061872,80.0,100.0,67.5,1,0.6167888017518982,0.7934510785080036,0.17666227675610535,0.6152446063281469,0.5331984804381165,0.7946466247960462,0.0953199853661947,69.58971201675013,P20->P5->P7->P11->P1->P2->P15->P8->P14->P18->P17->P4->P6->P9->P13->P16->P3->P12->P10->P19
3,A-RH-PADS-Full,19,225.0,470.0,132.50000000000003,186.30153341602707,80.0,25.0,157.5,1,0.6150619587961494,0.7766022737881964,0.1615403149920469,0.7349875694763561,0.6073694188696793,0.7785824552568493,0.05490353007864171,81.70409995364025,P9->P16->P1->P15->P3->P12->P8->P14->P7->P6->P2->P17->P13->P18->P4->P10->P19->P5->P20
3,A-RH-PADS-FixedLambda,19,185.0,403.3333333333333,114.16666666666667,150.4977597353086,80.0,25.0,211.24999999999997,1,0.55,0.55,0.0,0.55,0.55,0.55,0.0,82.13305502431467,P9->P16->P1->P14->P15->P8->P3->P12->P19->P18->P17->P13->P2->P20->P5->P7->P6->P10->P4
3,A-RH-PADS-NoUrgencyPressure,19,189.0,410.0,117.22222222222223,158.98808237656507,80.0,25.0,216.25,1,0.4443937738101148,0.6572962947981695,0.21290252098805473,0.6193774398998976,0.42281219138713866,0.6714488816541073,0.08112321109473368,82.03684695763513,P9->P16->P1->P14->P15->P12->P3->P19->P18->P17->P13->P5->P2->P20->P8->P7->P6->P10->P4
3,A-RH-PADS-NoAbnormalPressure,19,189.0,410.0,114.72222222222223,159.05080677266642,80.0,25.0,216.25,1,0.6150619587961494,0.6193087257449497,0.004246766948800218,0.5980562691017434,0.5521072590696958,0.6214434241576577,0.02021438413205392,81.7142020096071,P9->P16->P1->P14->P15->P12->P3->P19->P18->P17->P13->P2->P20->P5->P8->P7->P6->P10->P4
3,A-RH-PADS-NoPathPressure,19,214.0,451.66666666666674,134.72222222222223,182.75793179651689,80.0,25.0,156.25,1,0.6858171708014967,0.8054087011082197,0.11959153030672298,0.7793568952214277,0.6858171708014967,0.8054087011082197,0.03988327542479688,80.90286602964625,P9->P16->P1->P15->P14->P3->P12->P8->P7->P6->P2->P17->P13->P18->P5->P20->P19->P4->P10
3,A-RH-PADS-ResponseOnly,19,208.0,441.6666666666667,131.38888888888889,182.3124034118378,80.0,75.0,129.58333333333331,1,0.85,0.85,0.0,0.85,0.85,0.85,0.0,80.00665000872687,P9->P16->P1->P15->P14->P7->P6->P12->P3->P8->P2->P17->P13->P18->P5->P20->P19->P4->P10
3,A-RH-PADS-CostOnly,19,184.0,401.66666666666663,139.44444444444443,166.21573095069928,40.0,25.0,193.74999999999997,1,0.25,0.25,0.0,0.25,0.25,0.25,0.0,81.26904297387227,P12->P9->P8->P16->P14->P1->P15->P19->P18->P2->P20->P5->P3->P4->P17->P13->P10->P6->P7
3,A-RH-PADS-NoFinishTimeResponse,19,200.0,428.3333333333333,146.94444444444443,184.18481140285633,80.0,75.0,136.66666666666669,1,0.6252351863963472,0.7767061124810486,0.15147092608470136,0.7355598487697632,0.6073694188696793,0.7767061124810486,0.05208538028703412,79.64906399138272,P1->P16->P9->P12->P15->P7->P6->P14->P8->P3->P17->P13->P18->P19->P2->P20->P5->P4->P10
4,A-RH-PADS-Full,20,223.0,471.6666666666667,123.33333333333331,206.0071086084917,0.0,25.0,133.75,1,0.5943661344807052,0.7856242121471331,0.19125807766642788,0.6634754439283868,0.4843480745912913,0.7856242121471331,0.1210867499608305,71.08118798350915,P20->P10->P9->P11->P17->P3->P16->P6->P5->P8->P12->P7->P1->P13->P15->P2->P18->P19->P14->P4
4,A-RH-PADS-FixedLambda,20,205.0,441.6666666666667,155.0,199.89071099165656,0.0,50.0,125.41666666666667,1,0.55,0.55,0.0,0.55,0.55,0.55,0.0,71.43160398118198,P20->P10->P9->P11->P17->P16->P6->P5->P3->P8->P12->P7->P1->P2->P13->P15->P18->P19->P14->P4
4,A-RH-PADS-NoUrgencyPressure,20,211.0,451.6666666666667,123.33333333333331,202.91088482445744,0.0,25.0,135.0,1,0.43651900511355185,0.651398067022938,0.21487906190938616,0.5648487663010496,0.4236545691441559,0.6746848216528387,0.11170305116934368,72.52581301145256,P20->P10->P9->P11->P17->P3->P16->P6->P5->P8->P12->P7->P1->P2->P13->P15->P18->P19->P14->P4
4,A-RH-PADS-NoAbnormalPressure,20,215.0,458.33333333333337,123.33333333333331,206.76379179011622,0.0,50.0,134.58333333333331,1,0.5943661344807052,0.6399530433030496,0.045586908822344396,0.5730014242005882,0.4843480745912913,0.6399530433030496,0.05072361751980216,73.22088099317625,P20->P10->P9->P11->P17->P3->P6->P5->P16->P8->P12->P7->P1->P2->P13->P15->P18->P19->P14->P4
4,A-RH-PADS-NoPathPressure,20,228.0,480.00000000000006,123.33333333333331,206.1340477131602,0.0,50.0,145.83333333333334,1,0.6758336180624587,0.8127451276792396,0.1369115096167809,0.74622308539694,0.5790585179227097,0.8127451276792396,0.08279946536213034,71.98504300322384,P20->P10->P9->P11->P17->P3->P6->P5->P8->P12->P7->P1->P16->P19->P18->P15->P13->P2->P4->P14
4,A-RH-PADS-ResponseOnly,20,233.0,488.33333333333337,118.33333333333334,194.69315319758113,20.0,25.0,133.75000000000003,1,0.85,0.85,0.0,0.85,0.85,0.85,0.0,72.98060302855447,P20->P9->P11->P17->P3->P6->P5->P12->P7->P1->P10->P13->P15->P18->P19->P14->P16->P8->P4->P2
4,A-RH-PADS-CostOnly,20,205.0,441.6666666666667,155.0,199.89071099165656,0.0,50.0,125.41666666666667,1,0.25,0.25,0.0,0.25,0.25,0.25,0.0,74.21169901499525,P20->P10->P9->P11->P17->P16->P6->P5->P3->P8->P12->P7->P1->P2->P13->P15->P18->P19->P14->P4
4,A-RH-PADS-NoFinishTimeResponse,20,281.0,568.3333333333333,213.33333333333334,257.81308068586685,0.0,75.0,119.58333333333333,1,0.5937215054459462,0.7723441193307524,0.17862261388480627,0.6352153951111444,0.45328872644100304,0.7773102443540776,0.1190968682005434,73.91497603384778,P20->P9->P11->P10->P12->P6->P5->P3->P16->P19->P17->P13->P15->P1->P7->P4->P8->P14->P18->P2
5,A-RH-PADS-Full,20,263.0,538.3333333333333,105.27777777777777,205.6798279919902,80.0,75.0,146.66666666666669,1,0.6416997900163667,0.7926188360714602,0.15091904605509354,0.7185786620755256,0.4764296269374744,0.7926188360714602,0.07320470792556774,76.33634499507025,P14->P9->P6->P1->P4->P7->P8->P19->P5->P10->P18->P12->P15->P2->P16->P13->P17->P11->P20->P3
5,A-RH-PADS-FixedLambda,20,219.0,464.99999999999994,117.49999999999999,192.6434683298932,60.0,75.0,133.74999999999997,1,0.55,0.55,0.0,0.55,0.55,0.55,0.0,78.42416502535343,P14->P9->P5->P1->P4->P7->P8->P19->P6->P10->P18->P3->P12->P15->P2->P16->P13->P17->P11->P20
5,A-RH-PADS-NoUrgencyPressure,20,223.0,471.6666666666666,117.49999999999999,194.11892046691574,60.0,75.0,135.41666666666663,1,0.4401710337406051,0.6615800061433286,0.22140897240272345,0.6137224057113341,0.42550240821825625,0.6615800061433286,0.07849462244086144,78.6437779897824,P14->P9->P5->P1->P4->P7->P8->P19->P6->P10->P18->P12->P3->P15->P2->P16->P13->P17->P11->P20
5,A-RH-PADS-NoAbnormalPressure,20,227.0,478.3333333333333,111.11111111111113,193.39347799876836,80.0,50.0,154.16666666666669,1,0.6416997900163667,0.6570743570429798,0.015374567026613106,0.5795516302152863,0.4961235961737147,0.6570743570429798,0.04669601317535876,78.95373995415866,P14->P9->P6->P19->P1->P4->P7->P8->P5->P10->P18->P3->P12->P15->P2->P16->P13->P17->P11->P20
5,A-RH-PADS-NoPathPressure,20,257.0,528.3333333333333,100.83333333333333,198.21550604207744,80.0,75.0,135.0,1,0.7080364294481372,0.8159083636882768,0.10787193424013963,0.7681533570899501,0.5648869319809138,0.8159083636882768,0.057477254732972397,75.99564897827804,P14->P6->P9->P1->P4->P7->P8->P19->P5->P10->P18->P12->P15->P2->P16->P13->P17->P11->P20->P3
5,A-RH-PADS-ResponseOnly,20,257.0,528.3333333333333,100.83333333333333,198.21550604207744,80.0,75.0,135.0,1,0.85,0.85,0.0,0.85,0.85,0.85,0.0,75.8334540296346,P14->P6->P9->P1->P4->P7->P8->P19->P5->P10->P18->P12->P15->P2->P16->P13->P17->P11->P20->P3
5,A-RH-PADS-CostOnly,20,227.0,478.33333333333326,130.55555555555554,195.513798166797,60.0,0.0,187.0833333333333,1,0.25,0.25,0.0,0.25,0.25,0.25,0.0,77.04738999018446,P14->P9->P5->P6->P10->P18->P19->P1->P4->P7->P8->P2->P12->P3->P15->P16->P13->P17->P11->P20
5,A-RH-PADS-NoFinishTimeResponse,20,277.0,561.6666666666666,100.83333333333333,201.07990715420135,80.0,75.0,124.58333333333333,1,0.6420695230185116,0.7911072425010708,0.14903771948255917,0.6840220895390428,0.4795419407500807,0.7911072425010708,0.11051923505347687,75.26638003764674,P14->P6->P9->P1->P4->P7->P8->P19->P10->P18->P12->P15->P16->P17->P11->P20->P5->P3->P2->P13
6,A-RH-PADS-Full,20,239.0,498.33333333333337,169.0,168.518258990372,40.0,75.0,95.00000000000001,1,0.6145142661892748,0.7893931483006795,0.17487888211140468,0.644951410526768,0.468765687170971,0.7931264945626876,0.11992057446879827,78.66289000958204,P10->P17->P20->P13->P5->P2->P18->P4->P12->P16->P9->P15->P6->P3->P11->P8->P1->P7->P14->P19
6,A-RH-PADS-FixedLambda,20,235.0,491.6666666666667,170.66666666666669,168.1042348556847,20.0,75.0,95.83333333333333,1,0.55,0.55,0.0,0.55,0.55,0.55,0.0,77.02391798375174,P10->P17->P20->P13->P15->P5->P2->P18->P4->P12->P16->P9->P6->P3->P11->P8->P1->P7->P14->P19
6,A-RH-PADS-NoUrgencyPressure,20,235.0,491.6666666666667,170.66666666666669,168.1042348556847,20.0,75.0,95.83333333333333,1,0.42420194210385687,0.629251635169872,0.20504969306601517,0.5388607978962442,0.42256631892638197,0.658611776743927,0.10548700004836054,76.62407302996144,P10->P17->P20->P13->P15->P5->P2->P18->P4->P12->P16->P9->P6->P3->P11->P8->P1->P7->P14->P19
6,A-RH-PADS-NoAbnormalPressure,20,231.0,485.0,167.66666666666669,167.5173067165712,20.0,75.0,92.08333333333333,1,0.6145142661892748,0.6490508227022894,0.03453655651301457,0.5638878086006857,0.4809454400442471,0.669686887732186,0.061210564885623056,76.31232496351004,P10->P17->P20->P13->P15->P5->P2->P18->P4->P12->P16->P6->P3->P11->P8->P1->P7->P9->P14->P19
6,A-RH-PADS-NoPathPressure,20,206.0,443.33333333333337,143.00000000000003,162.23256529961142,40.0,25.0,139.16666666666669,1,0.7035769980183628,0.8071433833868807,0.10356638536851792,0.7124808584611114,0.583133608900787,0.8071433833868807,0.08709293057758705,74.07522696303204,P10->P17->P5->P2->P18->P13->P20->P12->P16->P14->P9->P7->P6->P3->P8->P1->P11->P15->P19->P4
6,A-RH-PADS-ResponseOnly,20,232.0,486.6666666666667,131.33333333333334,161.5667814711972,40.0,25.0,201.66666666666666,1,0.85,0.85,0.0,0.85,0.85,0.85,0.0,76.94210298359394,P10->P5->P2->P15->P20->P13->P12->P16->P18->P8->P11->P3->P6->P17->P19->P4->P14->P9->P7->P1
6,A-RH-PADS-CostOnly,20,207.0,445.0,139.0,145.2571184464268,20.0,25.0,148.33333333333331,1,0.25,0.25,0.0,0.25,0.25,0.25,0.0,76.58376405015588,P10->P17->P20->P13->P4->P12->P16->P9->P18->P1->P8->P3->P6->P2->P5->P19->P15->P11->P7->P14
6,A-RH-PADS-NoFinishTimeResponse,20,272.0,553.3333333333334,160.66666666666669,176.6950974376761,40.0,50.0,179.58333333333337,1,0.6050561545095892,0.794533197788618,0.1894770432790288,0.6771990586512417,0.44076965483554,0.794533197788618,0.10554056708374614,77.00541999656707,P10->P20->P13->P5->P2->P18->P12->P16->P17->P15->P6->P3->P11->P8->P7->P9->P14->P4->P19->P1
7,A-RH-PADS-Full,20,200.0,433.33333333333337,90.41666666666666,173.03269619702638,40.0,75.0,90.83333333333334,1,0.6441907417713808,0.7910552642999983,0.14686452252861748,0.6284954770066751,0.5171781610611519,0.7910552642999983,0.10637246919624672,67.77707301080227,P12->P3->P15->P13->P16->P14->P11->P20->P6->P18->P17->P1->P8->P5->P10->P4->P7->P2->P19->P9
7,A-RH-PADS-FixedLambda,20,200.0,433.33333333333337,90.41666666666666,173.03269619702638,40.0,75.0,90.83333333333334,1,0.55,0.55,0.0,0.55,0.55,0.55,0.0,67.11980502586812,P12->P3->P15->P13->P16->P14->P11->P20->P6->P18->P17->P1->P8->P5->P10->P4->P7->P2->P19->P9
7,A-RH-PADS-NoUrgencyPressure,20,200.0,433.33333333333337,90.41666666666666,173.3511588115687,40.0,75.0,90.83333333333334,1,0.4628604910085689,0.6708950764237371,0.20803458541516823,0.50990742560302,0.4294267232448984,0.6722497402101558,0.09569697480434954,67.95335398055613,P12->P3->P15->P13->P16->P14->P11->P20->P6->P18->P17->P8->P1->P5->P10->P4->P7->P2->P19->P9
