seed,method,completed_task_num,total_path_length,total_inspection_time,high_priority_avg_response_time,priority_weighted_completion_time,high_priority_top5_rate,abnormal_task_ids,abnormal_priority_rate,abnormal_avg_response_time,replanning_count,lambda_before_abnormal,lambda_after_abnormal,lambda_change,algorithm_runtime_ms,lambda_mean,lambda_min,lambda_max,lambda_std,task_sequence
9,Priority-Greedy,20,312.0,620.0,236.94444444444446,290.0206845891937,60.0,"P12,P9,P13,P10",100.0,95.41666666666666,1,0.0,0.0,0.0,31.445754982996732,0.0,0.0,0.0,0.0,P15->P4->P17->P12->P13->P9->P10->P1->P7->P20->P6->P5->P14->P19->P2->P11->P3->P18->P16->P8
10,AStarOnly,19,121.0,296.66666666666674,220.00000000000006,178.4921620447438,0.0,"P12,P1,P8,P4",0.0,159.16666666666669,0,0.0,0.0,0.0,51.34944396559149,0.0,0.0,0.0,0.0,P10->P9->P17->P5->P13->P3->P18->P12->P8->P7->P11->P4->P14->P16->P19->P15->P20->P1->P2
10,Greedy-PADS,19,225.0,469.99999999999994,123.6666666666667,169.25187565557383,60.0,"P13,P1,P9,P4",25.0,126.25,1,0.0,0.0,0.0,50.89854501420632,0.0,0.0,0.0,0.0,P10->P8->P11->P7->P4->P16->P19->P20->P1->P14->P2->P13->P9->P17->P5->P3->P18->P12->P15
10,RH-PADS,19,197.0,423.33333333333337,100.99999999999999,162.504129634738,80.0,"P13,P1,P10,P4",50.0,89.16666666666667,1,0.0,0.0,0.0,999.061361013446,0.0,0.0,0.0,0.0,P8->P7->P11->P4->P2->P1->P20->P19->P16->P13->P5->P10->P9->P17->P18->P3->P12->P14->P15
10,RH-PADS-L,19,201.0,430.00000000000006,103.0,165.5286033031302,80.0,"P13,P1,P10,P4",50.0,90.83333333333334,1,0.0,0.0,0.0,458.63362797535956,0.0,0.0,0.0,0.0,P8->P11->P7->P4->P2->P1->P20->P19->P16->P13->P5->P10->P9->P17->P3->P18->P12->P14->P15
10,A-RH-PADS,19,185.0,403.33333333333326,112.66666666666666,152.085199512975,60.0,"P12,P1,P9,P4",25.0,125.41666666666663,1,0.6527123109637024,0.7886162438775673,0.13590393291386493,87.58890797616914,0.7198410890108395,0.5681521413604997,0.7886162438775673,0.0744884643890772,P13->P8->P11->P7->P16->P4->P2->P1->P20->P19->P17->P9->P10->P5->P3->P18->P12->P14->P15
10,A-RH-PADS-L,19,215.0,453.33333333333337,104.33333333333334,168.69163411562656,80.0,"P13,P1,P10,P4",50.0,89.16666666666667,1,0.6407703033823917,0.7836465104253473,0.14287620704295556,77.55648100282997,0.6719045870019283,0.5369687887139829,0.7836465104253473,0.10236955092790441,P7->P8->P11->P4->P2->P1->P20->P19->P16->P13->P5->P10->P9->P3->P18->P12->P14->P15->P17
10,Priority-Greedy,19,287.0,573.3333333333335,163.00000000000006,228.66783292334304,60.0,"P13,P1,P10,P4",75.0,105.00000000000001,1,0.0,0.0,0.0,50.77677400549874,0.0,0.0,0.0,0.0,P7->P8->P11->P4->P13->P10->P19->P16->P20->P2->P1->P14->P5->P9->P17->P3->P18->P12->P15
11,AStarOnly,20,142.0,336.66666666666663,98.0,157.68439698677588,60.0,"P8,P7,P10,P2",25.0,69.58333333333331,0,0.0,0.0,0.0,30.19096894422546,0.0,0.0,0.0,0.0,P14->P3->P20->P13->P5->P2->P18->P8->P10->P7->P15->P4->P1->P9->P6->P16->P19->P11->P17->P12
11,Greedy-PADS,20,245.0,508.3333333333333,77.0,201.29450162518216,80.0,"P9,P8,P11,P4",75.0,123.33333333333334,1,0.0,0.0,0.0,30.433317995630205,0.0,0.0,0.0,0.0,P3->P13->P2->P20->P8->P4->P9->P6->P7->P10->P15->P19->P11->P18->P5->P17->P12->P16->P1->P14
11,RH-PADS,20,205.0,441.6666666666667,70.33333333333334,168.65607628051183,80.0,"P8,P7,P10,P2",100.0,44.166666666666664,1,0.0,0.0,0.0,597.835958993528,0.0,0.0,0.0,0.0,P3->P20->P13->P2->P8->P10->P7->P4->P9->P6->P19->P11->P18->P17->P12->P5->P14->P1->P15->P16
11,RH-PADS-L,20,213.0,454.99999999999994,70.33333333333334,165.71815191276858,80.0,"P8,P7,P10,P2",100.0,44.166666666666664,1,0.0,0.0,0.0,275.3451829776168,0.0,0.0,0.0,0.0,P3->P20->P13->P2->P8->P10->P7->P4->P15->P9->P6->P19->P18->P17->P12->P5->P11->P16->P1->P14
11,A-RH-PADS,20,194.0,423.3333333333333,70.33333333333334,163.79358599401553,80.0,"P8,P7,P10,P2",100.0,44.166666666666664,1,0.5923238958350139,0.7752989426135684,0.18297504677855447,68.41190898558125,0.5946679200287736,0.4744439738919275,0.7782823935002499,0.09969560013421505,P3->P20->P13->P2->P8->P10->P7->P4->P9->P6->P16->P19->P11->P18->P12->P17->P5->P14->P1->P15
11,A-RH-PADS-L,20,229.0,481.66666666666663,81.99999999999999,172.66647416078013,80.0,"P8,P7,P10,P2",100.0,44.166666666666664,1,0.5923238958350139,0.7752989426135684,0.18297504677855447,53.45841497182846,0.5994078482606419,0.5023172546859017,0.7782823935002499,0.09398019689625206,P3->P20->P13->P2->P8->P10->P7->P6->P9->P15->P4->P1->P11->P19->P18->P5->P12->P17->P16->P14
11,Priority-Greedy,20,258.0,529.9999999999999,86.0,192.3254804193576,80.0,"P8,P7,P10,P2",75.0,77.08333333333333,1,0.0,0.0,0.0,30.115842004306614,0.0,0.0,0.0,0.0,P3->P13->P20->P2->P10->P7->P6->P9->P4->P8->P18->P19->P17->P12->P14->P1->P15->P16->P11->P5
12,AStarOnly,20,164.0,373.33333333333337,122.40740740740742,155.8081251560957,80.0,"P4,P20,P8,P11",25.0,158.75,0,0.0,0.0,0.0,28.05893396725878,0.0,0.0,0.0,0.0,P7->P19->P3->P16->P14->P8->P18->P17->P12->P15->P6->P10->P20->P4->P11->P13->P9->P5->P2->P1
12,Greedy-PADS,20,217.0,461.66666666666674,172.40740740740742,191.66692486793133,60.0,"P4,P20,P8,P11",50.0,162.08333333333334,1,0.0,0.0,0.0,28.66634097881615,0.0,0.0,0.0,0.0,P19->P7->P3->P16->P20->P4->P18->P12->P8->P17->P6->P10->P15->P1->P14->P2->P5->P11->P13->P9
12,RH-PADS,20,212.0,453.3333333333333,143.70370370370372,170.51756682196398,80.0,"P3,P20,P6,P10",75.0,82.08333333333334,1,0.0,0.0,0.0,553.3625350217335,0.0,0.0,0.0,0.0,P7->P19->P16->P3->P18->P6->P10->P20->P4->P13->P5->P2->P14->P17->P12->P15->P1->P8->P9->P11
12,RH-PADS-L,20,206.0,443.33333333333326,109.25925925925925,152.19561455552602,100.0,"P3,P20,P6,P10",50.0,126.66666666666667,1,0.0,0.0,0.0,260.85330196656287,0.0,0.0,0.0,0.0,P7->P19->P16->P18->P12->P6->P10->P20->P4->P13->P9->P5->P2->P14->P3->P1->P8->P17->P15->P11
12,A-RH-PADS,20,198.0,429.9999999999999,155.92592592592592,173.36421115318797,100.0,"P3,P20,P6,P10",75.0,110.41666666666669,1,0.63506861705913,0.7828918909040051,0.14782327384487515,64.65297599788755,0.6683351019451055,0.5085187499459614,0.7828918909040051,0.10901378456185257,P7->P19->P16->P18->P6->P10->P20->P4->P9->P5->P2->P14->P3->P1->P8->P17->P12->P15->P11->P13
12,A-RH-PADS-L,20,200.0,433.3333333333333,133.14814814814815,160.5536651195149,100.0,"P3,P20,P6,P10",50.0,118.75000000000001,1,0.63506861705913,0.7828918909040051,0.14782327384487515,48.258509021252394,0.6794271925637636,0.5187868279226832,0.7834170297822944,0.10892982384793803,P7->P19->P16->P18->P12->P6->P10->P20->P4->P9->P5->P2->P14->P3->P1->P8->P17->P15->P11->P13
12,Priority-Greedy,20,302.0,603.3333333333334,215.92592592592595,252.02173472276715,80.0,"P3,P20,P7,P10",75.0,117.08333333333333,1,0.0,0.0,0.0,28.942542034201324,0.0,0.0,0.0,0.0,P16->P18->P6->P20->P7->P19->P3->P12->P10->P4->P13->P5->P2->P14->P17->P1->P15->P8->P9->P11
13,AStarOnly,20,191.0,418.33333333333337,223.0,179.83596181026167,20.0,"P11,P18,P12,P7",50.0,165.83333333333334,0,0.0,0.0,0.0,37.94793499400839,0.0,0.0,0.0,0.0,P8->P13->P10->P16->P11->P9->P18->P1->P6->P14->P3->P19->P4->P17->P12->P5->P2->P15->P7->P20
13,Greedy-PADS,20,253.0,521.6666666666667,205.66666666666669,227.0277312273644,20.0,"P11,P18,P12,P7",75.0,112.91666666666667,1,0.0,0.0,0.0,37.886094010900706,0.0,0.0,0.0,0.0,P8->P13->P10->P11->P12->P4->P7->P6->P18->P14->P3->P9->P2->P5->P17->P19->P1->P15->P16->P20
13,RH-PADS,20,207.0,445.0,165.66666666666666,179.3575859171816,20.0,"P11,P18,P12,P7",75.0,99.58333333333333,1,0.0,0.0,0.0,727.4739760323428,0.0,0.0,0.0,0.0,P8->P13->P10->P11->P9->P18->P7->P14->P3->P4->P17->P12->P2->P5->P16->P20->P15->P1->P6->P19
13,RH-PADS-L,20,218.0,463.3333333333333,166.66666666666666,175.64101084725138,20.0,"P11,P18,P12,P7",75.0,99.58333333333334,1,0.0,0.0,0.0,355.1624029641971,0.0,0.0,0.0,0.0,P13->P8->P10->P11->P9->P18->P7->P6->P14->P3->P4->P12->P5->P2->P16->P20->P15->P1->P19->P17
13,A-RH-PADS,20,264.0,540.0000000000001,149.66666666666669,198.21286331743005,20.0,"P12,P18,P13,P7",50.0,140.0,1,0.6212147401883352,0.7920005856692467,0.17078584548091147,83.95593496970832,0.6585972018568943,0.48739453138489197,0.7963757122192605,0.12161241907935931,P8->P10->P11->P9->P18->P7->P14->P3->P4->P12->P2->P5->P13->P16->P15->P1->P20->P6->P19->P17
13,A-RH-PADS-L,20,224.0,473.3333333333333,159.33333333333331,193.63517099834627,20.0,"P9,P18,P12,P7",75.0,79.58333333333334,1,0.6218577895679469,0.7938408209988062,0.17198303143085925,67.84576497739181,0.6346122043531884,0.4812250761953353,0.7939901036816108,0.12636230227017037,P13->P10->P11->P9->P18->P7->P6->P14->P3->P4->P12->P2->P5->P16->P8->P20->P15->P1->P19->P17
13,Priority-Greedy,20,326.0,643.3333333333335,212.66666666666669,309.4532981032325,60.0,"P12,P18,P13,P10",50.0,104.58333333333334,1,0.0,0.0,0.0,37.234231014736,0.0,0.0,0.0,0.0,P4->P3->P7->P18->P9->P12->P11->P10->P13->P8->P2->P5->P16->P20->P14->P6->P15->P1->P19->P17
14,AStarOnly,20,197.0,428.33333333333337,210.55555555555557,195.41763361254834,20.0,"P8,P10,P9,P15",50.0,192.5,0,0.0,0.0,0.0,33.155276032630354,0.0,0.0,0.0,0.0,P2->P11->P3->P7->P18->P9->P10->P14->P12->P19->P17->P6->P13->P1->P16->P15->P4->P5->P20->P8
14,Greedy-PADS,20,271.0,551.6666666666667,166.11111111111111,232.56049070559573,80.0,"P6,P8,P7,P13",50.0,132.5,1,0.0,0.0,0.0,32.652709051035345,0.0,0.0,0.0,0.0,P11->P20->P15->P6->P19->P17->P13->P10->P14->P9->P18->P8->P7->P3->P2->P12->P4->P5->P1->P16
14,RH-PADS,20,255.0,525.0000000000001,183.05555555555557,219.65826079520852,60.0,"P6,P8,P7,P15",50.0,151.25,1,0.0,0.0,0.0,737.8047080128454,0.0,0.0,0.0,0.0,P11->P14->P12->P19->P6->P15->P4->P17->P10->P9->P18->P7->P3->P20->P5->P2->P8->P16->P13->P1
14,RH-PADS-L,20,243.0,504.99999999999994,178.88888888888889,212.18548836645246,60.0,"P6,P8,P7,P15",50.0,173.74999999999997,1,0.0,0.0,0.0,345.6721749971621,0.0,0.0,0.0,0.0,P11->P14->P12->P19->P6->P17->P15->P4->P10->P9->P18->P7->P3->P2->P20->P5->P13->P1->P16->P8
14,A-RH-PADS,20,243.0,504.99999999999994,164.7222222222222,218.9226977999212,60.0,"P6,P8,P7,P12",50.0,155.83333333333331,1,0.6275230281216093,0.7900915547022702,0.1625685265806609,75.72544401045889,0.7346532053011973,0.6250661736564536,0.7900915547022702,0.04894373950210245,P15->P17->P19->P12->P14->P6->P16->P10->P9->P18->P7->P11->P3->P2->P20->P5->P4->P13->P1->P8
14,A-RH-PADS-L,20,249.0,515.0,183.88888888888889,218.1831019296824,60.0,"P6,P8,P7,P15",50.0,185.83333333333334,1,0.6293660776672687,0.792629308852099,0.16326323118483033,60.254348965827376,0.7423823755628985,0.6250661736564536,0.792629308852099,0.05182526814934908,P11->P14->P12->P19->P17->P6->P15->P4->P10->P9->P18->P7->P3->P2->P20->P5->P13->P1->P16->P8
14,Priority-Greedy,20,303.0,605.0,150.83333333333334,261.94200061755305,60.0,"P6,P8,P7,P12",50.0,125.00000000000001,1,0.0,0.0,0.0,32.92607900220901,0.0,0.0,0.0,0.0,P15->P19->P14->P12->P6->P16->P17->P7->P11->P20->P4->P10->P9->P8->P18->P3->P2->P5->P13->P1
15,AStarOnly,20,183.0,405.0,200.41666666666666,162.51697887093232,0.0,"P14,P19,P17,P1",0.0,212.91666666666669,0,0.0,0.0,0.0,30.311042035464197,0.0,0.0,0.0,0.0,P16->P7->P11->P2->P6->P20->P4->P12->P19->P17->P8->P3->P15->P5->P13->P10->P18->P9->P1->P14
15,Greedy-PADS,20,264.0,540.0,130.83333333333334,231.32694230871417,60.0,"P14,P18,P16,P1",50.0,137.91666666666669,1,0.0,0.0,0.0,30.06201103562489,0.0,0.0,0.0,0.0,P20->P6->P4->P18->P13->P10->P16->P14->P1->P8->P19->P3->P17->P12->P7->P2->P11->P15->P5->P9
15,RH-PADS,20,258.0,530.0,89.16666666666667,203.74434749893123,60.0,"P14,P18,P16,P1",50.0,182.9166666666667,1,0.0,0.0,0.0,625.0280009699054,0.0,0.0,0.0,0.0,P6->P20->P4->P13->P19->P14->P16->P7->P1->P17->P8->P3->P12->P18->P10->P2->P11->P5->P15->P9
15,RH-PADS-L,20,252.0,520.0,108.33333333333333,199.68058185758588,60.0,"P14,P18,P16,P1",0.0,195.41666666666666,1,0.0,0.0,0.0,329.54155502375215,0.0,0.0,0.0,0.0,P6->P20->P4->P13->P19->P8->P17->P7->P16->P14->P1->P3->P12->P18->P10->P5->P15->P9->P11->P2
15,A-RH-PADS,20,210.0,450.00000000000006,102.91666666666667,185.3057259412515,60.0,"P14,P18,P16,P1",0.0,172.50000000000003,1,0.6202450875350294,0.7839922434689969,0.1637471559339675,68.62347002606839,0.6605069548938016,0.47032626260471105,0.7847999794320374,0.12300101697774614,P6->P20->P4->P13->P19->P17->P8->P1->P14->P16->P7->P11->P2->P18->P10->P12->P3->P9->P15->P5
15,A-RH-PADS-L,20,221.0,468.33333333333337,105.0,189.24797584688397,60.0,"P14,P18,P16,P1",0.0,180.83333333333331,1,0.6202450875350294,0.7839922434689969,0.1637471559339675,54.663951974362135,0.676009065400027,0.48259896686466985,0.7847999794320374,0.11611966016810171,P6->P20->P4->P13->P19->P17->P8->P3->P1->P14->P16->P7->P11->P2->P18->P10->P5->P15->P9->P12
15,Priority-Greedy,20,290.0,583.3333333333334,79.58333333333334,241.97656546341537,80.0,"P14,P18,P16,P1",50.0,170.83333333333334,1,0.0,0.0,0.0,30.45374999055639,0.0,0.0,0.0,0.0,P20->P4->P13->P14->P16->P6->P19->P1->P8->P17->P7->P18->P10->P12->P11->P2->P3->P15->P5->P9
16,AStarOnly,20,195.0,425.0,425.0,224.45524062374187,0.0,"P5,P11,P7,P15",25.0,115.83333333333333,0,0.0,0.0,0.0,30.681070988066494,0.0,0.0,0.0,0.0,P6->P13->P10->P11->P19->P14->P12->P5->P2->P1->P18->P7->P16->P15->P17->P8->P20->P3->P9->P4
16,Greedy-PADS,20,265.0,541.6666666666666,113.33333333333334,262.51236998097653,20.0,"P5,P9,P6,P13",25.0,211.66666666666669,1,0.0,0.0,0.0,32.31466596480459,0.0,0.0,0.0,0.0,P16->P18->P12->P19->P4->P5->P14->P1->P11->P9->P20->P3->P2->P15->P6->P13->P10->P7->P8->P17
16,RH-PADS,20,217.0,461.6666666666667,143.33333333333334,218.05338382068464,0.0,"P5,P9,P6,P12",50.0,98.33333333333334,1,0.0,0.0,0.0,661.6516949725337,0.0,0.0,0.0,0.0,P16->P15->P18->P12->P5->P19->P4->P11->P9->P20->P3->P14->P2->P1->P6->P13->P10->P7->P8->P17
16,RH-PADS-L,20,230.0,483.3333333333333,178.33333333333334,236.85444353042232,0.0,"P5,P9,P6,P12",75.0,78.75,1,0.0,0.0,0.0,300.1355710439384,0.0,0.0,0.0,0.0,P16->P15->P18->P12->P5->P9->P20->P4->P11->P19->P1->P2->P6->P17->P8->P7->P3->P14->P10->P13
16,A-RH-PADS,20,203.0,438.33333333333337,143.33333333333334,213.6406954565533,0.0,"P5,P9,P6,P12",50.0,123.33333333333334,1,0.575131716619711,0.7658175488380298,0.1906858322183188,72.32124998699874,0.6889410264035994,0.5087630378445159,0.7678208464922248,0.08939691427090915,P16->P15->P18->P12->P5->P19->P4->P11->P14->P9->P20->P3->P1->P2->P7->P8->P17->P6->P13->P10
16,A-RH-PADS-L,20,205.0,441.6666666666667,125.00000000000001,211.0728436508074,0.0,"P5,P9,P6,P12",25.0,145.83333333333334,1,0.575131716619711,0.7658175488380298,0.1906858322183188,58.41887800488621,0.6874062778118224,0.5087630378445159,0.7667636322401996,0.08812670588058111,P16->P15->P18->P12->P19->P4->P11->P9->P20->P3->P5->P14->P2->P1->P7->P8->P17->P6->P13->P10
16,Priority-Greedy,20,290.0,583.3333333333334,70.0,271.80294682825036,20.0,"P6,P10,P7,P14",50.0,157.91666666666669,1,0.0,0.0,0.0,31.337091990280896,0.0,0.0,0.0,0.0,P4->P19->P11->P10->P7->P18->P15->P16->P17->P6->P13->P14->P20->P9->P12->P5->P3->P1->P2->P8
17,AStarOnly,20,161.0,368.3333333333333,368.3333333333333,212.6255228710557,0.0,"P15,P11,P2,P8",0.0,140.0,0,0.0,0.0,0.0,28.624948987271637,0.0,0.0,0.0,0.0,P9->P10->P6->P3->P14->P19->P1->P15->P17->P13->P7->P4->P8->P11->P5->P2->P16->P20->P12->P18
17,Greedy-PADS,20,217.0,461.66666666666674,266.6666666666667,234.71249888170266,0.0,"P15,P11,P2,P8",50.0,167.91666666666669,1,0.0,0.0,0.0,28.79689197288826,0.0,0.0,0.0,0.0,P10->P9->P5->P11->P2->P20->P12->P16->P18->P15->P1->P14->P3->P6->P17->P7->P13->P4->P8->P19
17,RH-PADS,20,178.0,396.66666666666663,295.0,199.906590100787,0.0,"P15,P9,P3,P8",25.0,135.0,1,0.0,0.0,0.0,495.07372797233984,0.0,0.0,0.0,0.0,P10->P12->P2->P16->P20->P9->P5->P11->P8->P4->P3->P1->P15->P18->P17->P14->P19->P6->P13->P7
17,RH-PADS-L,20,196.0,426.6666666666667,246.66666666666666,208.76700442717427,0.0,"P15,P10,P3,P9",50.0,102.08333333333331,1,0.0,0.0,0.0,244.13465399993584,0.0,0.0,0.0,0.0,P5->P12->P2->P20->P16->P9->P10->P3->P1->P17->P18->P15->P4->P8->P11->P6->P14->P19->P13->P7
17,A-RH-PADS,20,206.0,443.3333333333334,315.00000000000006,201.32404996909267,0.0,"P14,P9,P2,P8",50.0,133.33333333333334,1,0.5904742398844129,0.7786844366076219,0.18821019672320893,65.35170902498066,0.7214028312954411,0.5478293155488925,0.7786844366076219,0.07083049684449287,P5->P10->P20->P2->P12->P14->P1->P17->P11->P8->P4->P6->P3->P19->P15->P18->P13->P7->P9->P16
17,A-RH-PADS-L,20,173.0,388.33333333333337,320.0,198.17824014479308,0.0,"P15,P9,P3,P8",25.0,141.25,1,0.591422410647788,0.755269925645207,0.163847514997419,49.42130297422409,0.6737801991257613,0.4726542537209538,0.769136958988654,0.11017264358271489,P10->P12->P2->P16->P20->P9->P5->P11->P8->P4->P3->P14->P19->P1->P17->P15->P18->P13->P7->P6
17,Priority-Greedy,20,244.0,506.6666666666668,156.66666666666669,228.89993303509934,20.0,"P15,P9,P2,P8",50.0,164.16666666666669,1,0.0,0.0,0.0,29.056827013846487,0.0,0.0,0.0,0.0,P5->P11->P12->P2->P18->P17->P8->P10->P9->P20->P16->P1->P14->P3->P4->P6->P15->P19->P13->P7
18,AStarOnly,20,184.0,406.66666666666663,267.77777777777777,182.4900441149442,0.0,"P4,P7,P5,P10",0.0,187.5,0,0.0,0.0,0.0,40.83071002969518,0.0,0.0,0.0,0.0,P9->P18->P12->P6->P8->P14->P11->P10->P16->P5->P19->P15->P3->P1->P13->P4->P17->P20->P7->P2
18,Greedy-PADS,20,250.0,516.6666666666667,210.0,219.4370180154917,20.0,"P4,P8,P5,P11",25.0,180.0,1,0.0,0.0,0.0,41.422845039051026,0.0,0.0,0.0,0.0,P18->P9->P7->P5->P19->P15->P3->P1->P16->P10->P11->P14->P6->P12->P8->P4->P13->P17->P20->P2
18,RH-PADS,20,279.0,565.0,130.55555555555554,229.51515317903534,40.0,"P4,P8,P5,P10",75.0,73.75,1,0.0,0.0,0.0,784.9129689857364,0.0,0.0,0.0,0.0,P18->P7->P16->P5->P10->P14->P8->P1->P3->P4->P17->P6->P12->P20->P2->P19->P15->P11->P9->P13
18,RH-PADS-L,20,222.0,469.99999999999994,171.66666666666663,191.1375495484814,40.0,"P5,P9,P6,P11",25.0,130.41666666666663,1,0.0,0.0,0.0,361.2182729993947,0.0,0.0,0.0,0.0,P18->P7->P2->P16->P5->P19->P15->P3->P1->P11->P14->P6->P12->P9->P20->P8->P4->P17->P13->P10
18,A-RH-PADS,20,273.0,555.0,190.0,210.50643902120123,20.0,"P4,P8,P5,P10",50.0,134.99999999999997,1,0.6101032629349366,0.7755625547016833,0.16545929176674679,83.31732702208683,0.6615846612540279,0.46706332966332986,0.78870751793259,0.12895979532595025,P18->P12->P6->P10->P16->P5->P7->P14->P8->P1->P3->P19->P15->P4->P17->P9->P20->P2->P11->P13
18,A-RH-PADS-L,20,231.0,485.00000000000006,190.0,209.05599575397017,40.0,"P5,P9,P6,P11",25.0,107.91666666666664,1,0.5905319763216923,0.7830766754767674,0.1925446991550751,67.0323459780775,0.6408836236666,0.457403936318428,0.7830766754767674,0.11292920985044189,P18->P7->P2->P16->P5->P3->P1->P11->P14->P6->P12->P9->P20->P10->P15->P19->P13->P4->P17->P8
18,Priority-Greedy,20,333.0,655.0000000000001,103.8888888888889,281.86049864154415,60.0,"P4,P9,P6,P11",75.0,160.41666666666669,1,0.0,0.0,0.0,39.74455303978175,0.0,0.0,0.0,0.0,P7->P16->P5->P4->P6->P18->P9->P14->P3->P19->P15->P1->P11->P12->P20->P2->P10->P17->P13->P8
19,AStarOnly,20,155.0,358.33333333333337,286.6666666666667,206.36070486299735,0.0,"P7,P1,P8,P12",0.0,192.08333333333334,0,0.0,0.0,0.0,32.00861799996346,0.0,0.0,0.0,0.0,P15->P17->P14->P3->P5->P2->P6->P7->P19->P9->P8->P12->P20->P10->P16->P11->P13->P18->P4->P1
19,Greedy-PADS,20,223.0,471.6666666666667,81.0,209.36845230630757,80.0,"P8,P1,P9,P13",50.0,141.25,1,0.0,0.0,0.0,32.571793999522924,0.0,0.0,0.0,0.0,P4->P16->P18->P10->P20->P8->P9->P12->P13->P11->P2->P3->P17->P15->P14->P5->P1->P6->P7->P19
19,RH-PADS,20,202.0,436.66666666666663,68.33333333333334,181.64519229260097,80.0,"P8,P1,P9,P13",50.0,159.16666666666663,1,0.0,0.0,0.0,680.8998410124332,0.0,0.0,0.0,0.0,P4->P18->P16->P11->P20->P8->P13->P2->P14->P15->P17->P3->P5->P1->P10->P12->P9->P19->P6->P7
19,RH-PADS-L,20,208.0,446.66666666666674,69.33333333333334,185.7405450576761,80.0,"P8,P1,P9,P13",25.0,170.00000000000003,1,0.0,0.0,0.0,304.7874799813144,0.0,0.0,0.0,0.0,P4->P18->P16->P10->P20->P12->P8->P13->P2->P3->P14->P17->P15->P5->P1->P11->P19->P9->P6->P7
19,A-RH-PADS,20,202.0,436.6666666666667,68.33333333333334,181.71987916885564,80.0,"P8,P1,P9,P13",50.0,159.16666666666663,1,0.6178309566467242,0.7775281873933672,0.159697230746643,70.05993003258482,0.7009546525076082,0.5153330896064617,0.7775281873933672,0.08790394452725951,P4->P18->P16->P11->P20->P8->P13->P2->P14->P17->P15->P3->P5->P1->P10->P12->P9->P19->P6->P7
19,A-RH-PADS-L,20,214.0,456.6666666666667,69.33333333333334,183.6568530833351,80.0,"P8,P1,P9,P13",25.0,222.50000000000003,1,0.6178309566467242,0.7775281873933672,0.159697230746643,55.77523598913103,0.7335673359416434,0.6079680008337784,0.7814221565422871,0.051186807272961356,P4->P18->P16->P10->P20->P12->P8->P11->P13->P2->P3->P14->P17->P15->P6->P7->P5->P1->P19->P9
