seed,method,completed_task_num,total_path_length,total_inspection_time,high_priority_avg_response_time,priority_weighted_completion_time,high_priority_top5_rate,abnormal_task_ids,abnormal_priority_rate,abnormal_avg_response_time,replanning_count,lambda_before_abnormal,lambda_after_abnormal,lambda_change,algorithm_runtime_ms,lambda_mean,lambda_min,lambda_max,lambda_std,task_sequence
19,Priority-Greedy,20,260.0,533.3333333333333,88.0,216.49667995761843,80.0,"P8,P1,P9,P13",50.0,197.91666666666663,1,0.0,0.0,0.0,32.41301397792995,0.0,0.0,0.0,0.0,P4->P16->P20->P8->P11->P18->P1->P3->P2->P15->P6->P7->P13->P10->P5->P17->P14->P19->P9->P12
20,AStarOnly,20,157.0,361.6666666666667,138.33333333333331,180.43325678734055,40.0,"P16,P10,P20,P18",50.0,134.58333333333334,0,0.0,0.0,0.0,29.780204000417143,0.0,0.0,0.0,0.0,P19->P17->P15->P4->P16->P10->P7->P9->P6->P14->P1->P20->P2->P11->P3->P5->P13->P8->P12->P18
20,Greedy-PADS,20,231.0,484.99999999999994,169.66666666666669,211.69852018325648,60.0,"P16,P10,P20,P18",50.0,137.91666666666666,1,0.0,0.0,0.0,29.69241701066494,0.0,0.0,0.0,0.0,P19->P17->P15->P18->P20->P2->P1->P7->P9->P10->P6->P16->P13->P8->P3->P11->P5->P14->P4->P12
20,RH-PADS,20,203.0,438.3333333333333,113.33333333333334,168.04435343890677,60.0,"P16,P10,P20,P18",25.0,154.16666666666669,1,0.0,0.0,0.0,548.9284860086627,0.0,0.0,0.0,0.0,P17->P19->P15->P18->P7->P9->P1->P20->P2->P11->P13->P16->P4->P10->P6->P14->P3->P5->P8->P12
20,RH-PADS-L,20,190.0,416.66666666666663,120.66666666666666,171.4485241267567,60.0,"P16,P10,P20,P18",50.0,129.58333333333334,1,0.0,0.0,0.0,252.29991599917412,0.0,0.0,0.0,0.0,P17->P19->P15->P18->P7->P9->P10->P1->P20->P2->P11->P3->P5->P13->P16->P4->P12->P8->P14->P6
20,A-RH-PADS,20,200.0,433.3333333333333,107.33333333333334,171.82863534475547,60.0,"P16,P10,P20,P18",50.0,145.83333333333331,1,0.6205693429449863,0.7906017384489366,0.17003239550395022,61.92833301611245,0.6504378170093431,0.48992582799738305,0.7940139791460471,0.11726068315210904,P17->P19->P15->P18->P7->P1->P20->P2->P11->P14->P9->P10->P16->P4->P12->P8->P13->P5->P3->P6
20,A-RH-PADS-L,20,192.0,419.99999999999994,99.33333333333334,163.6249467115717,60.0,"P16,P10,P20,P18",25.0,177.08333333333331,1,0.6205693429449863,0.7906017384489366,0.17003239550395022,47.6768990047276,0.6675170445461291,0.4970980198516355,0.7906017384489366,0.10830226793863104,P17->P19->P15->P9->P7->P1->P20->P2->P11->P13->P18->P4->P16->P10->P6->P14->P8->P12->P3->P5
20,Priority-Greedy,20,277.0,561.6666666666667,126.66666666666667,209.84533769095276,60.0,"P16,P10,P20,P18",50.0,173.75,1,0.0,0.0,0.0,30.092937988229096,0.0,0.0,0.0,0.0,P17->P15->P19->P20->P1->P18->P7->P9->P11->P5->P13->P10->P16->P4->P2->P14->P6->P12->P8->P3
21,AStarOnly,20,168.0,380.0,176.94444444444443,174.53489669854523,20.0,"P20,P11,P15,P17",25.0,152.08333333333334,0,0.0,0.0,0.0,28.913006011862308,0.0,0.0,0.0,0.0,P16->P12->P18->P15->P10->P8->P2->P1->P9->P19->P11->P7->P5->P3->P13->P17->P6->P20->P4->P14
21,Greedy-PADS,20,245.0,508.3333333333334,157.22222222222226,201.7171557586702,40.0,"P20,P13,P17,P18",50.0,145.00000000000006,1,0.0,0.0,0.0,28.493563004303724,0.0,0.0,0.0,0.0,P8->P15->P10->P18->P12->P11->P20->P7->P5->P13->P3->P14->P17->P2->P1->P9->P19->P4->P6->P16
21,RH-PADS,20,241.0,501.6666666666667,146.66666666666666,192.303507887985,40.0,"P20,P14,P17,P18",25.0,151.25,1,0.0,0.0,0.0,593.751442967914,0.0,0.0,0.0,0.0,P12->P8->P10->P15->P7->P20->P11->P18->P5->P14->P13->P17->P3->P2->P1->P9->P19->P4->P6->P16
21,RH-PADS-L,20,233.0,488.33333333333337,148.33333333333334,177.66249270622683,40.0,"P20,P14,P17,P18",25.0,137.91666666666666,1,0.0,0.0,0.0,286.0591220087372,0.0,0.0,0.0,0.0,P12->P8->P10->P15->P2->P7->P20->P5->P14->P13->P17->P3->P18->P11->P19->P9->P1->P4->P6->P16
21,A-RH-PADS,20,241.0,501.6666666666667,146.66666666666666,192.303507887985,40.0,"P20,P14,P17,P18",25.0,151.25,1,0.5930235948483377,0.7687675346178151,0.17574393976947744,65.61140104895458,0.6302083547531283,0.4772387367094391,0.773564671934706,0.12295377356457227,P12->P8->P10->P15->P7->P20->P11->P18->P5->P14->P13->P17->P3->P2->P1->P9->P19->P4->P6->P16
21,A-RH-PADS-L,20,213.0,455.0,140.83333333333334,177.8277684793653,40.0,"P20,P14,P17,P18",25.0,190.83333333333334,1,0.5930235948483377,0.7687675346178151,0.17574393976947744,53.20102698169649,0.7099211417779036,0.5049601077953816,0.7740242369233732,0.08549179760264317,P12->P8->P10->P15->P7->P20->P5->P14->P13->P2->P1->P9->P19->P11->P18->P16->P3->P17->P6->P4
21,Priority-Greedy,20,295.0,591.6666666666667,130.83333333333334,233.29303971499772,100.0,"P20,P14,P17,P18",25.0,189.58333333333331,1,0.0,0.0,0.0,28.850935981608927,0.0,0.0,0.0,0.0,P8->P12->P11->P20->P5->P13->P7->P15->P18->P10->P14->P17->P3->P2->P1->P9->P19->P4->P6->P16
22,AStarOnly,20,220.0,466.6666666666667,276.6666666666667,231.75753780772646,20.0,"P7,P13,P1,P11",25.0,185.41666666666669,0,0.0,0.0,0.0,33.569097984582186,0.0,0.0,0.0,0.0,P14->P20->P12->P6->P2->P7->P3->P18->P11->P15->P19->P13->P16->P4->P8->P9->P17->P1->P5->P10
22,Greedy-PADS,20,257.0,528.3333333333333,205.00000000000003,196.1221473584443,40.0,"P9,P15,P1,P13",50.0,137.08333333333331,1,0.0,0.0,0.0,34.228678967338055,0.0,0.0,0.0,0.0,P14->P2->P6->P7->P13->P16->P15->P1->P10->P5->P19->P17->P18->P3->P9->P11->P12->P20->P4->P8
22,RH-PADS,20,260.0,533.3333333333333,219.58333333333331,215.11584171581734,40.0,"P10,P15,P1,P14",75.0,95.41666666666667,1,0.0,0.0,0.0,715.6760439975187,0.0,0.0,0.0,0.0,P2->P6->P7->P13->P15->P1->P10->P5->P14->P12->P11->P18->P3->P8->P16->P17->P19->P4->P20->P9
22,RH-PADS-L,20,221.0,468.3333333333333,162.91666666666669,196.39600670310375,40.0,"P8,P15,P1,P13",75.0,93.75000000000001,1,0.0,0.0,0.0,323.56680900556967,0.0,0.0,0.0,0.0,P14->P12->P6->P13->P15->P1->P5->P10->P17->P16->P8->P3->P7->P9->P2->P11->P18->P4->P19->P20
22,A-RH-PADS,20,239.0,498.33333333333326,140.0,190.6418228398035,60.0,"P9,P15,P1,P13",100.0,91.66666666666667,1,0.6171506151695771,0.7883690799735985,0.17121846480402136,74.83541796682402,0.5858577586753837,0.5028680380070841,0.7883690799735985,0.10113760048828281,P14->P6->P2->P9->P13->P15->P1->P5->P10->P17->P16->P4->P18->P3->P7->P11->P12->P20->P19->P8
22,A-RH-PADS-L,20,236.0,493.3333333333332,219.5833333333333,205.02567061319866,40.0,"P8,P15,P1,P13",75.0,118.74999999999997,1,0.599164757604354,0.7879279383476561,0.18876318074330212,61.29663501633331,0.658456494120587,0.5466623998032567,0.7879279383476561,0.10433694551103603,P14->P12->P6->P2->P13->P15->P1->P5->P10->P17->P16->P8->P3->P7->P11->P18->P4->P19->P20->P9
22,Priority-Greedy,20,339.0,665.0,176.66666666666669,253.17623048680886,40.0,"P9,P15,P1,P14",75.0,112.08333333333334,1,0.0,0.0,0.0,32.216107996646315,0.0,0.0,0.0,0.0,P2->P6->P13->P15->P14->P9->P10->P1->P5->P17->P16->P7->P18->P11->P12->P3->P8->P19->P4->P20
23,AStarOnly,20,151.0,351.6666666666667,212.5,206.33745764216368,20.0,"P19,P14,P17,P11",50.0,151.25,0,0.0,0.0,0.0,31.30692697595805,0.0,0.0,0.0,0.0,P7->P15->P2->P3->P17->P11->P6->P18->P12->P13->P9->P5->P10->P4->P20->P16->P14->P1->P19->P8
23,Greedy-PADS,20,311.0,618.3333333333333,243.95833333333334,264.9793665591129,80.0,"P19,P15,P17,P10",50.0,140.83333333333331,1,0.0,0.0,0.0,32.772269973065704,0.0,0.0,0.0,0.0,P13->P1->P12->P19->P15->P11->P6->P18->P14->P9->P4->P10->P5->P17->P8->P2->P7->P3->P20->P16
23,RH-PADS,20,194.0,423.33333333333337,148.12500000000003,179.81928142301345,80.0,"P18,P13,P16,P10",50.0,77.91666666666667,1,0.0,0.0,0.0,583.9897519908845,0.0,0.0,0.0,0.0,P15->P19->P1->P13->P12->P10->P5->P4->P20->P16->P18->P6->P11->P14->P9->P8->P17->P3->P2->P7
23,RH-PADS-L,20,229.0,481.66666666666674,137.91666666666669,180.35189546239067,80.0,"P18,P13,P16,P10",50.0,142.91666666666666,1,0.0,0.0,0.0,285.03464203095064,0.0,0.0,0.0,0.0,P15->P19->P1->P13->P12->P10->P4->P20->P18->P6->P11->P14->P5->P9->P8->P17->P3->P2->P7->P16
23,A-RH-PADS,20,225.0,475.00000000000006,151.04166666666666,173.40853436617408,60.0,"P19,P14,P17,P9",75.0,87.50000000000001,1,0.6611209559929939,0.8008201290542131,0.13969917306121915,68.70272196829319,0.7028862753718064,0.5019850749363108,0.8008201290542131,0.10660847662023355,P15->P12->P13->P14->P1->P19->P9->P5->P10->P4->P20->P18->P6->P11->P8->P17->P3->P2->P7->P16
23,A-RH-PADS-L,20,238.0,496.66666666666674,159.58333333333334,177.4569533008488,60.0,"P19,P14,P17,P9",75.0,88.75000000000001,1,0.6611209559929939,0.8008201290542131,0.13969917306121915,55.32534001395106,0.7197075430914446,0.52936862456997,0.8008201290542131,0.09136525887306338,P15->P12->P13->P14->P1->P19->P9->P5->P10->P4->P20->P18->P6->P11->P2->P3->P17->P8->P16->P7
23,Priority-Greedy,20,283.0,571.6666666666667,149.58333333333334,219.75241623751754,100.0,"P19,P14,P17,P9",25.0,145.83333333333334,1,0.0,0.0,0.0,29.93894199607894,0.0,0.0,0.0,0.0,P15->P13->P12->P19->P8->P1->P4->P20->P9->P14->P5->P17->P18->P6->P11->P10->P16->P7->P2->P3
24,AStarOnly,20,154.0,356.66666666666674,164.54545454545453,150.66922791004328,60.0,"P19,P16,P8,P2",25.0,135.83333333333337,0,0.0,0.0,0.0,30.22715699626133,0.0,0.0,0.0,0.0,P6->P12->P14->P16->P10->P9->P3->P11->P17->P15->P20->P2->P4->P7->P19->P5->P18->P8->P13->P1
24,Greedy-PADS,20,190.0,416.66666666666674,185.3030303030303,180.2319204230519,60.0,"P19,P16,P8,P2",100.0,56.25,1,0.0,0.0,0.0,29.73186899907887,0.0,0.0,0.0,0.0,P6->P12->P14->P16->P2->P19->P8->P11->P17->P9->P10->P4->P15->P20->P3->P7->P18->P5->P13->P1
24,RH-PADS,20,217.0,461.6666666666667,155.75757575757578,179.1900519448322,100.0,"P19,P16,P8,P2",75.0,74.16666666666669,1,0.0,0.0,0.0,582.9790260177106,0.0,0.0,0.0,0.0,P6->P14->P10->P2->P8->P19->P11->P9->P17->P15->P12->P16->P13->P1->P4->P18->P5->P7->P3->P20
24,RH-PADS-L,20,197.0,428.33333333333337,157.42424242424244,160.6250640072135,60.0,"P19,P16,P8,P2",100.0,52.083333333333336,1,0.0,0.0,0.0,260.68133499938995,0.0,0.0,0.0,0.0,P12->P6->P14->P16->P2->P8->P19->P10->P9->P11->P17->P15->P4->P7->P18->P5->P1->P13->P3->P20
24,A-RH-PADS,20,220.0,466.6666666666667,146.81818181818184,183.04543049116538,100.0,"P19,P16,P8,P2",75.0,67.91666666666669,1,0.6351161265678927,0.8075318892186208,0.1724157626507281,67.24561599548906,0.6591467800387337,0.5364255908683455,0.8075318892186208,0.1050525344000409,P6->P14->P10->P2->P8->P19->P11->P17->P15->P9->P16->P4->P13->P1->P18->P5->P7->P3->P20->P12
24,A-RH-PADS-L,20,162.0,370.0,167.72727272727272,161.76746438124835,60.0,"P19,P16,P8,P2",100.0,52.083333333333336,1,0.6379483580069947,0.7999471790882514,0.16199882108125674,48.4826720203273,0.629580281169535,0.5435851977893146,0.8092662732376481,0.09401651281377912,P12->P6->P14->P16->P2->P8->P19->P10->P9->P11->P3->P17->P20->P15->P4->P7->P5->P18->P13->P1
24,Priority-Greedy,20,321.0,635.0,241.36363636363632,284.7083154242811,100.0,"P18,P15,P9,P3",75.0,186.66666666666663,1,0.0,0.0,0.0,28.51688995724544,0.0,0.0,0.0,0.0,P19->P2->P8->P18->P15->P9->P11->P6->P14->P12->P1->P10->P17->P4->P16->P13->P5->P7->P3->P20
25,AStarOnly,20,184.0,406.6666666666666,148.74999999999997,166.02857600162218,60.0,"P13,P4,P9,P5",50.0,115.41666666666664,0,0.0,0.0,0.0,31.930446974001825,0.0,0.0,0.0,0.0,P2->P18->P15->P11->P19->P5->P9->P14->P4->P6->P1->P16->P3->P20->P17->P12->P10->P13->P7->P8
25,Greedy-PADS,20,224.0,473.3333333333333,166.45833333333331,194.27625466902555,60.0,"P13,P4,P9,P5",75.0,56.666666666666664,1,0.0,0.0,0.0,31.97282599285245,0.0,0.0,0.0,0.0,P2->P18->P16->P4->P9->P5->P15->P19->P11->P13->P12->P7->P8->P10->P6->P1->P3->P14->P20->P17
25,RH-PADS,20,206.0,443.3333333333333,133.54166666666666,184.59988667559722,100.0,"P13,P3,P8,P4",50.0,118.75,1,0.0,0.0,0.0,643.7207130366005,0.0,0.0,0.0,0.0,P18->P15->P11->P4->P16->P3->P1->P5->P12->P7->P8->P13->P10->P19->P2->P14->P9->P6->P20->P17
25,RH-PADS-L,20,228.0,479.99999999999994,138.125,190.15680287623755,100.0,"P13,P3,P8,P4",50.0,181.66666666666669,1,0.0,0.0,0.0,305.33816799288616,0.0,0.0,0.0,0.0,P18->P15->P11->P4->P16->P3->P1->P5->P12->P19->P2->P14->P9->P6->P13->P10->P8->P7->P20->P17
25,A-RH-PADS,20,226.0,476.66666666666663,167.91666666666666,184.59392458040543,60.0,"P14,P4,P9,P5",75.0,53.75000000000001,1,0.6444809927533344,0.7954566601493455,0.1509756673960111,66.6849630069919,0.6650224063473047,0.5341671249354508,0.8011108214546113,0.09290987123916514,P2->P15->P11->P9->P5->P4->P1->P16->P14->P18->P19->P10->P13->P7->P8->P12->P17->P20->P6->P3
25,A-RH-PADS-L,20,244.0,506.6666666666667,176.66666666666669,199.33796018810713,60.0,"P14,P4,P9,P5",75.0,57.91666666666667,1,0.6444809927533344,0.7954566601493455,0.1509756673960111,55.07868103450164,0.6576776771892361,0.53058548208277,0.7996813804983767,0.09605730632706783,P2->P15->P11->P9->P4->P14->P16->P1->P5->P19->P12->P10->P13->P18->P6->P3->P20->P17->P7->P8
25,Priority-Greedy,20,331.0,651.6666666666667,200.0,269.3252746643319,80.0,"P13,P3,P8,P4",25.0,287.9166666666667,1,0.0,0.0,0.0,31.428741000127047,0.0,0.0,0.0,0.0,P12->P15->P16->P4->P1->P17->P11->P19->P2->P18->P3->P5->P9->P8->P7->P20->P6->P14->P10->P13
26,AStarOnly,20,147.0,345.0,126.66666666666667,137.1042983330332,20.0,"P8,P13,P16,P9",25.0,114.58333333333334,0,0.0,0.0,0.0,30.61344102025032,0.0,0.0,0.0,0.0,P1->P15->P7->P19->P12->P4->P9->P8->P17->P5->P13->P2->P10->P16->P11->P20->P18->P6->P3->P14
26,Greedy-PADS,20,226.0,476.6666666666667,102.77777777777779,161.4872148190563,20.0,"P7,P12,P14,P8",50.0,167.5,1,0.0,0.0,0.0,30.061518016736954,0.0,0.0,0.0,0.0,P1->P15->P19->P12->P4->P9->P8->P17->P2->P20->P16->P13->P5->P10->P7->P14->P6->P18->P3->P11
26,RH-PADS,20,186.0,410.0,97.22222222222223,155.52622199569777,20.0,"P8,P13,P16,P9",75.0,55.83333333333334,1,0.0,0.0,0.0,520.6622160039842,0.0,0.0,0.0,0.0,P1->P15->P4->P9->P13->P8->P17->P5->P20->P16->P2->P10->P19->P12->P18->P6->P3->P14->P7->P11
26,RH-PADS-L,20,191.0,418.3333333333334,140.0,162.2856443481027,20.0,"P8,P13,P16,P9",75.0,47.08333333333333,1,0.0,0.0,0.0,254.67735499842092,0.0,0.0,0.0,0.0,P1->P15->P4->P9->P13->P8->P2->P10->P16->P20->P11->P5->P17->P18->P6->P12->P19->P7->P14->P3
26,A-RH-PADS,20,177.0,395.00000000000006,111.66666666666667,148.2651186330018,20.0,"P8,P13,P16,P9",75.0,54.58333333333333,1,0.5922058005493427,0.7727683680152237,0.18056256746588106,62.35319300321862,0.6262129116454209,0.4807770704397032,0.7797359727084883,0.12192389546094684,P1->P15->P4->P9->P13->P8->P17->P5->P2->P10->P16->P11->P20->P19->P12->P14->P18->P6->P3->P7
26,A-RH-PADS-L,20,169.0,381.6666666666667,125.0,143.30754630903087,20.0,"P7,P12,P14,P8",50.0,155.0,1,0.5922058005493427,0.7714201018142444,0.17921430126490168,50.532846013084054,0.6899677192721402,0.49948243021163663,0.7714201018142444,0.1003050851372016,P1->P15->P19->P12->P4->P2->P8->P17->P5->P13->P9->P10->P16->P20->P11->P7->P14->P3->P6->P18
26,Priority-Greedy,20,275.0,558.3333333333335,156.66666666666666,198.65383534680603,20.0,"P8,P13,P16,P9",75.0,96.66666666666667,1,0.0,0.0,0.0,30.063680023886263,0.0,0.0,0.0,0.0,P1->P15->P2->P9->P13->P4->P8->P5->P20->P17->P16->P19->P12->P6->P18->P14->P10->P11->P7->P3
27,AStarOnly,20,163.0,371.6666666666667,241.66666666666669,220.54240105862525,0.0,"P5,P12,P20,P1",25.0,163.75000000000003,0,0.0,0.0,0.0,39.55781401600689,0.0,0.0,0.0,0.0,P7->P16->P13->P3->P1->P6->P2->P10->P18->P12->P11->P20->P17->P8->P19->P14->P15->P5->P9->P4
27,Greedy-PADS,20,307.0,611.6666666666667,259.33333333333337,294.77218839448904,40.0,"P8,P14,P20,P4",75.0,114.58333333333333,1,0.0,0.0,0.0,41.073988017160445,0.0,0.0,0.0,0.0,P2->P3->P1->P14->P4->P8->P9->P18->P17->P20->P5->P12->P19->P15->P10->P6->P7->P16->P13->P11
27,RH-PADS,20,232.0,486.6666666666668,94.33333333333334,194.9364652023034,80.0,"P6,P13,P20,P1",0.0,206.25,1,0.0,0.0,0.0,843.8231130130589,0.0,0.0,0.0,0.0,P2->P10->P18->P19->P15->P14->P5->P9->P4->P1->P13->P3->P6->P12->P20->P11->P17->P8->P7->P16
27,RH-PADS-L,20,241.0,501.6666666666667,164.33333333333334,216.84838265262238,60.0,"P6,P13,P20,P1",0.0,205.83333333333331,1,0.0,0.0,0.0,389.12155997240916,0.0,0.0,0.0,0.0,P2->P10->P18->P14->P15->P5->P19->P9->P17->P20->P11->P12->P6->P3->P13->P1->P16->P7->P8->P4
27,A-RH-PADS,20,232.0,486.66666666666674,100.66666666666666,199.8035680098138,60.0,"P6,P13,P20,P1",0.0,251.25000000000003,1,0.6065229883057783,0.773591664354259,0.16706867604848064,87.13342197006568,0.710222145947461,0.52951754289787,0.7738899224267946,0.08239182670268984,P2->P10->P18->P5->P14->P15->P19->P9->P4->P1->P3->P6->P12->P11->P20->P17->P8->P13->P7->P16
27,A-RH-PADS-L,20,262.0,536.6666666666666,151.0,219.69396872117196,60.0,"P6,P13,P20,P1",0.0,200.83333333333326,1,0.6065229883057783,0.773591664354259,0.16706867604848064,73.60496796900406,0.6827504597111985,0.52951754289787,0.7738899224267946,0.10308311344725779,P2->P10->P18->P5->P14->P15->P19->P9->P20->P11->P12->P6->P3->P1->P13->P8->P17->P4->P7->P16
27,Priority-Greedy,20,273.0,555.0,126.33333333333334,237.0496547955336,60.0,"P7,P13,P20,P1",0.0,250.83333333333337,1,0.0,0.0,0.0,40.50514503614977,0.0,0.0,0.0,0.0,P2->P18->P5->P19->P9->P4->P14->P10->P12->P20->P1->P3->P13->P16->P7->P6->P15->P8->P17->P11
28,AStarOnly,20,189.0,415.0,139.25925925925924,154.20353997824085,40.0,"P3,P15,P4,P2",0.0,167.08333333333331,0,0.0,0.0,0.0,32.98481198726222,0.0,0.0,0.0,0.0,P13->P6->P11->P18->P14->P5->P8->P10->P3->P1->P2->P20->P9->P16->P15->P4->P7->P19->P12->P17
28,Greedy-PADS,20,223.0,471.6666666666668,161.4814814814815,186.87093040589056,40.0,"P3,P14,P4,P2",75.0,91.25,1,0.0,0.0,0.0,32.78895799303427,0.0,0.0,0.0,0.0,P13->P18->P6->P11->P14->P3->P2->P9->P20->P16->P4->P15->P1->P8->P10->P5->P19->P12->P7->P17
28,RH-PADS,20,237.0,494.99999999999994,97.22222222222223,165.91217829016858,100.0,"P3,P14,P4,P2",50.0,107.08333333333331,1,0.0,0.0,0.0,621.5464219567366,0.0,0.0,0.0,0.0,P13->P18->P5->P3->P2->P16->P20->P9->P10->P8->P14->P7->P4->P15->P1->P19->P12->P6->P11->P17
28,RH-PADS-L,20,235.0,491.66666666666663,97.22222222222223,166.36456078655056,100.0,"P3,P14,P4,P2",50.0,105.41666666666666,1,0.0,0.0,0.0,306.7730270558968,0.0,0.0,0.0,0.0,P13->P18->P5->P3->P2->P16->P20->P9->P10->P8->P14->P1->P4->P15->P7->P19->P12->P6->P11->P17
28,A-RH-PADS,20,225.0,475.0,112.5925925925926,170.6293788146547,80.0,"P3,P14,P4,P2",75.0,82.5,1,0.6345539445337991,0.8015574443432024,0.16700349980940332,70.76325599336997,0.6668272970573956,0.49709312125765126,0.8047973889259815,0.11577231986616333,P13->P18->P5->P14->P3->P2->P16->P20->P9->P8->P10->P1->P4->P15->P7->P19->P12->P11->P6->P17
28,A-RH-PADS-L,20,233.0,488.33333333333326,107.59259259259258,175.50866613242817,100.0,"P4,P14,P5,P2",25.0,122.91666666666664,1,0.6345539445337991,0.8047508676845474,0.1701969231507483,54.96603000210598,0.6779921635401401,0.49709312125765126,0.8047508676845474,0.11301751557706025,P13->P18->P3->P2->P16->P20->P9->P8->P10->P5->P14->P1->P15->P4->P7->P19->P12->P11->P6->P17
28,Priority-Greedy,20,284.0,573.3333333333334,183.88888888888886,223.20706969675416,80.0,"P5,P14,P6,P4",75.0,92.08333333333334,1,0.0,0.0,0.0,33.81651401286945,0.0,0.0,0.0,0.0,P18->P2->P3->P5->P14->P6->P13->P8->P10->P16->P20->P9->P4->P7->P12->P19->P1->P15->P17->P11
29,AStarOnly,20,158.0,363.3333333333333,205.55555555555554,186.117491782272,0.0,"P7,P19,P9,P6",0.0,134.16666666666663,0,0.0,0.0,0.0,29.60621303645894,0.0,0.0,0.0,0.0,P13->P5->P16->P14->P12->P17->P4->P3->P18->P19->P6->P7->P11->P2->P9->P20->P8->P1->P10->P15
29,Greedy-PADS,20,255.0,524.9999999999999,198.33333333333334,242.55641285744787,20.0,"P6,P19,P8,P5",75.0,86.25000000000003,1,0.0,0.0,0.0,28.916105977259576,0.0,0.0,0.0,0.0,P13->P10->P12->P5->P8->P19->P7->P6->P2->P20->P17->P4->P3->P18->P1->P9->P14->P15->P16->P11
29,RH-PADS,20,233.0,488.3333333333333,151.66666666666666,206.89429253000182,20.0,"P6,P19,P8,P5",50.0,113.33333333333334,1,0.0,0.0,0.0,553.7760040024295,0.0,0.0,0.0,0.0,P13->P10->P12->P20->P8->P17->P5->P2->P19->P7->P6->P3->P18->P1->P9->P15->P14->P16->P4->P11
29,RH-PADS-L,20,199.0,431.6666666666667,176.66666666666666,187.90630218833516,20.0,"P7,P19,P9,P6",25.0,100.83333333333334,1,0.0,0.0,0.0,254.4150910107419,0.0,0.0,0.0,0.0,P13->P5->P10->P12->P9->P20->P8->P19->P7->P6->P11->P2->P17->P4->P3->P18->P15->P14->P16->P1
29,A-RH-PADS,20,239.0,498.33333333333337,173.8888888888889,227.01727675432895,20.0,"P6,P19,P8,P5",50.0,97.91666666666667,1,0.6025604853741444,0.7876361049196386,0.18507561954549423,65.88433601427823,0.6259520999112859,0.47488436819158303,0.7876361049196386,0.11255041996605468,P13->P10->P12->P20->P8->P19->P7->P6->P2->P5->P17->P14->P16->P9->P1->P18->P3->P4->P15->P11
29,A-RH-PADS-L,20,213.0,455.0000000000001,191.11111111111117,199.95932088965583,20.0,"P7,P19,P9,P6",25.0,117.5,1,0.6307994973510204,0.7926229735753605,0.16182347622434012,52.43274802342057,0.6288573507825009,0.5107850190618027,0.7926229735753605,0.11792159103742433,P13->P5->P12->P10->P9->P20->P8->P19->P7->P6->P18->P3->P4->P17->P16->P14->P15->P2->P11->P1
29,Priority-Greedy,20,293.0,588.3333333333334,194.44444444444446,257.72658162591824,20.0,"P6,P18,P8,P5",50.0,132.5,1,0.0,0.0,0.0,28.303547005634755,0.0,0.0,0.0,0.0,P10->P12->P20->P8->P5->P13->P7->P18->P17->P15->P2->P19->P6->P3->P1->P9->P4->P16->P14->P11
