map_type,seed,method,completed_task_num,total_path_length,total_inspection_time,high_priority_avg_response_time,priority_weighted_completion_time,high_priority_top5_rate,algorithm_runtime_ms,task_sequence
bottleneck,4,DRF-RH-Light,20,306.0,610.0,191.83333333333334,221.2894110481281,60.0,137.6516559976153,P16->P13->P12->P8->P2->P10->P7->P11->P6->P14->P20->P1->P18->P3->P15->P17->P19->P5->P4->P9
bottleneck,5,AStarOnly,20,262.0,536.6666666666666,313.88888888888886,243.23882864858527,0.0,85.19242500187829,P1->P10->P3->P9->P15->P8->P2->P16->P19->P11->P4->P7->P20->P13->P14->P12->P18->P17->P5->P6
bottleneck,5,Proposed-Balanced,20,385.0,741.6666666666667,224.44444444444449,242.28992440028742,20.0,84.5448620384559,P15->P9->P10->P3->P16->P7->P4->P11->P14->P13->P17->P18->P5->P12->P1->P2->P8->P19->P6->P20
bottleneck,5,RH-Proposed-v2,20,356.0,693.3333333333334,138.88888888888889,251.24887246200083,40.0,1913.4861860075034,P1->P16->P11->P7->P4->P14->P12->P5->P9->P15->P10->P3->P18->P13->P17->P20->P19->P8->P2->P6
bottleneck,5,Priority-Greedy,20,485.0,908.3333333333331,210.0,332.3951725071739,40.0,83.03308003814891,P7->P4->P11->P14->P5->P15->P9->P16->P10->P1->P12->P13->P17->P20->P19->P3->P6->P2->P8->P18
bottleneck,5,TSP-2opt,20,242.0,503.33333333333337,305.00000000000006,243.34585165093407,0.0,97.42461703717709,P1->P10->P15->P9->P3->P2->P8->P16->P19->P11->P20->P7->P4->P17->P13->P14->P12->P18->P5->P6
bottleneck,5,DRF-RH-Full,20,326.0,643.3333333333335,200.55555555555557,232.28527845562058,20.0,169.50247099157423,P1->P10->P15->P9->P16->P11->P7->P4->P14->P12->P5->P18->P13->P17->P20->P19->P8->P2->P3->P6
bottleneck,5,DRF-RH-Light,20,396.0,759.9999999999999,269.4444444444444,253.87831562348697,0.0,142.14649196946993,P10->P15->P9->P11->P4->P7->P13->P14->P12->P5->P16->P2->P3->P1->P8->P19->P18->P17->P20->P6
bottleneck,6,AStarOnly,20,252.0,520.0,146.25000000000003,198.5636998419148,60.0,76.86763402307406,P13->P12->P19->P17->P4->P7->P14->P10->P5->P3->P18->P1->P15->P8->P20->P2->P11->P9->P6->P16
bottleneck,6,Proposed-Balanced,20,335.0,658.3333333333334,146.875,214.91066082773452,80.0,78.37779802503064,P13->P19->P17->P3->P12->P10->P7->P14->P15->P2->P11->P6->P18->P1->P9->P20->P16->P4->P5->P8
bottleneck,6,RH-Proposed-v2,20,287.0,578.3333333333334,145.83333333333331,185.99271594481252,80.0,1856.317060010042,P13->P19->P10->P14->P4->P17->P15->P1->P18->P6->P9->P2->P11->P20->P7->P12->P3->P5->P16->P8
bottleneck,6,Priority-Greedy,20,417.0,795.0000000000001,158.125,251.46885595013535,100.0,76.07994397403672,P19->P14->P13->P3->P10->P17->P2->P6->P15->P1->P18->P11->P16->P7->P4->P12->P5->P9->P20->P8
bottleneck,6,TSP-2opt,20,200.0,433.33333333333337,162.91666666666669,201.5121461280604,60.0,83.26273696729913,P13->P12->P3->P5->P10->P14->P4->P17->P19->P7->P16->P8->P15->P1->P18->P6->P9->P11->P2->P20
bottleneck,6,DRF-RH-Full,20,267.0,544.9999999999999,125.83333333333333,185.04111357928963,80.0,152.86334697157145,P13->P19->P10->P14->P4->P17->P3->P12->P15->P1->P18->P6->P9->P2->P11->P20->P8->P16->P7->P5
bottleneck,6,DRF-RH-Light,20,291.0,584.9999999999999,110.83333333333333,184.54578273548964,80.0,118.68304299423471,P13->P19->P17->P4->P14->P10->P3->P12->P1->P15->P20->P2->P11->P9->P6->P18->P5->P7->P16->P8
bottleneck,7,AStarOnly,20,209.0,448.33333333333326,157.33333333333331,178.26474297258704,40.0,47.713392006698996,P17->P20->P18->P3->P9->P2->P5->P15->P14->P16->P4->P11->P12->P7->P1->P19->P13->P10->P6->P8
bottleneck,7,Proposed-Balanced,20,271.0,551.6666666666666,181.00000000000003,222.58508413663014,40.0,47.84318699967116,P20->P17->P18->P15->P5->P2->P9->P3->P4->P16->P8->P19->P7->P1->P12->P11->P13->P14->P10->P6
bottleneck,7,RH-Proposed-v2,20,272.0,553.3333333333334,93.66666666666666,195.83110554515582,80.0,932.7609300380573,P17->P20->P4->P11->P19->P7->P5->P15->P9->P3->P18->P6->P2->P8->P16->P12->P1->P13->P14->P10
bottleneck,7,Priority-Greedy,20,364.0,706.6666666666665,166.66666666666669,305.45757663015274,80.0,48.79624699242413,P20->P19->P11->P4->P7->P17->P9->P15->P5->P2->P6->P3->P8->P16->P13->P1->P12->P14->P18->P10
bottleneck,7,TSP-2opt,20,177.0,395.00000000000006,154.00000000000003,190.25393916789412,40.0,63.14451800426468,P17->P20->P18->P3->P9->P8->P16->P4->P11->P12->P1->P13->P19->P7->P14->P15->P5->P2->P10->P6
bottleneck,7,DRF-RH-Full,20,274.0,556.6666666666666,93.66666666666666,200.04038388883055,80.0,110.37998599931598,P17->P20->P4->P11->P19->P7->P15->P9->P3->P18->P6->P2->P5->P8->P16->P12->P1->P13->P14->P10
bottleneck,7,DRF-RH-Light,20,268.0,546.6666666666667,91.66666666666666,188.05669674674306,80.0,91.90110996132717,P17->P20->P4->P11->P7->P19->P1->P15->P9->P3->P18->P6->P5->P2->P8->P16->P14->P12->P13->P10
bottleneck,8,AStarOnly,20,240.0,500.0,195.83333333333334,217.65160780467372,20.0,67.86969100357965,P20->P11->P16->P13->P14->P17->P9->P18->P6->P2->P4->P19->P8->P15->P3->P5->P12->P10->P1->P7
bottleneck,8,Proposed-Balanced,20,265.0,541.6666666666669,184.44444444444446,234.96425667529982,60.0,67.75910401483998,P11->P16->P13->P17->P9->P18->P14->P6->P8->P2->P10->P12->P4->P5->P15->P3->P19->P20->P7->P1
bottleneck,8,RH-Proposed-v2,20,265.0,541.6666666666666,145.83333333333334,220.01685551809933,80.0,1467.158814019058,P11->P9->P17->P5->P8->P4->P2->P6->P18->P16->P13->P20->P7->P1->P14->P12->P10->P19->P15->P3
bottleneck,8,Priority-Greedy,20,400.0,766.6666666666666,181.38888888888889,311.41619236258,80.0,68.098290998023,P17->P8->P2->P9->P11->P13->P16->P5->P6->P1->P20->P7->P18->P4->P10->P12->P19->P15->P3->P14
bottleneck,8,TSP-2opt,20,194.0,423.3333333333334,196.3888888888889,205.65850609900102,40.0,80.78857098007575,P20->P13->P16->P11->P9->P17->P14->P18->P6->P12->P10->P2->P4->P19->P8->P15->P3->P5->P1->P7
bottleneck,8,DRF-RH-Full,20,271.0,551.6666666666666,154.72222222222223,225.7600210085221,60.0,146.86218200949952,P11->P9->P17->P2->P4->P8->P5->P6->P12->P10->P14->P18->P16->P13->P20->P7->P1->P15->P3->P19
bottleneck,8,DRF-RH-Light,20,265.0,541.6666666666666,155.55555555555557,223.69935683673722,80.0,114.31785800959915,P11->P9->P17->P5->P8->P4->P2->P6->P12->P10->P14->P18->P16->P13->P20->P7->P1->P15->P3->P19
bottleneck,9,AStarOnly,20,223.0,471.66666666666674,148.33333333333331,202.41730257322033,60.0,83.46179994987324,P13->P15->P11->P8->P2->P5->P18->P17->P10->P7->P4->P20->P14->P9->P16->P1->P12->P19->P6->P3
bottleneck,9,Proposed-Balanced,20,307.0,611.6666666666666,82.66666666666666,232.218907257247,100.0,81.53191895689815,P8->P11->P15->P9->P14->P16->P19->P1->P12->P6->P3->P4->P7->P2->P5->P18->P10->P17->P13->P20
bottleneck,9,RH-Proposed-v2,20,313.0,621.6666666666667,122.66666666666667,230.6100976243744,80.0,1629.4988559675403,P15->P8->P14->P9->P16->P19->P1->P6->P3->P7->P11->P13->P2->P5->P18->P10->P17->P4->P20->P12
bottleneck,9,Priority-Greedy,20,417.0,795.0,135.33333333333331,262.38047140985407,80.0,81.86662703519687,P15->P8->P9->P14->P16->P19->P1->P3->P11->P13->P5->P2->P18->P7->P4->P6->P12->P17->P10->P20
bottleneck,9,TSP-2opt,20,211.0,451.6666666666667,109.0,182.25690268260723,60.0,89.60189501522109,P13->P15->P11->P8->P2->P18->P10->P17->P5->P14->P9->P16->P1->P19->P12->P6->P3->P4->P7->P20
bottleneck,9,DRF-RH-Full,20,321.0,635.0,122.66666666666667,228.9001140795307,80.0,162.86700300406665,P15->P8->P14->P9->P16->P1->P19->P6->P3->P7->P11->P13->P2->P5->P4->P20->P18->P10->P17->P12
bottleneck,9,DRF-RH-Light,20,259.0,531.6666666666666,128.33333333333331,202.1872446500311,80.0,128.13501298660412,P15->P13->P8->P14->P9->P16->P1->P19->P12->P6->P3->P7->P11->P2->P5->P18->P10->P17->P4->P20
bottleneck,10,AStarOnly,20,257.0,528.3333333333333,271.66666666666663,263.95450714285073,40.0,80.10850596474484,P9->P20->P14->P3->P13->P1->P4->P6->P5->P16->P17->P18->P8->P2->P12->P7->P11->P10->P15->P19
bottleneck,10,Proposed-Balanced,20,347.0,678.3333333333334,268.125,285.0811473302206,40.0,75.63396502519026,P6->P5->P7->P10->P11->P19->P3->P13->P1->P18->P8->P2->P12->P16->P17->P15->P4->P14->P20->P9
bottleneck,10,RH-Proposed-v2,20,292.0,586.6666666666666,204.16666666666666,250.26280782638221,60.0,1611.036996007897,P3->P5->P16->P8->P18->P15->P10->P11->P7->P19->P13->P1->P6->P17->P2->P12->P9->P20->P14->P4
bottleneck,10,Priority-Greedy,20,433.0,821.6666666666666,218.12500000000003,315.3048794131446,80.0,75.57715201983228,P3->P8->P7->P15->P10->P19->P13->P6->P16->P5->P18->P2->P12->P14->P1->P11->P17->P4->P20->P9
bottleneck,10,TSP-2opt,20,231.0,485.0,273.75,259.3938553473317,0.0,88.37697003036737,P9->P20->P14->P4->P1->P13->P3->P6->P5->P16->P12->P2->P8->P18->P17->P15->P10->P11->P7->P19
bottleneck,10,DRF-RH-Full,20,269.0,548.3333333333334,167.91666666666669,233.53452291486852,80.0,156.68074000859633,P3->P6->P5->P16->P8->P18->P15->P10->P7->P11->P19->P13->P1->P4->P17->P2->P12->P9->P20->P14
bottleneck,10,DRF-RH-Light,20,295.0,591.6666666666666,204.16666666666669,251.05178152193665,80.0,122.99497501226142,P3->P6->P5->P16->P8->P18->P7->P11->P10->P15->P17->P13->P1->P4->P14->P20->P9->P12->P2->P19
bottleneck,11,AStarOnly,20,306.0,610.0,224.44444444444446,263.3142311545274,20.0,79.74621601169929,P8->P15->P16->P12->P2->P17->P9->P19->P4->P6->P7->P18->P1->P20->P5->P3->P14->P13->P10->P11
bottleneck,11,Proposed-Balanced,20,351.0,684.9999999999999,317.77777777777777,311.94833304614787,40.0,78.5279130213894,P6->P15->P11->P8->P19->P2->P20->P3->P13->P14->P5->P1->P7->P18->P9->P17->P12->P16->P4->P10
bottleneck,11,RH-Proposed-v2,20,337.0,661.6666666666667,330.5555555555556,292.1241530594063,20.0,1744.3126490106806,P19->P1->P20->P5->P3->P14->P13->P2->P15->P11->P8->P6->P7->P18->P9->P17->P12->P16->P4->P10
bottleneck,11,Priority-Greedy,20,448.0,846.6666666666669,252.22222222222226,353.59439257254246,20.0,78.51457101060078,P19->P2->P20->P5->P3->P13->P10->P6->P15->P11->P8->P1->P7->P18->P17->P12->P14->P16->P9->P4
bottleneck,11,TSP-2opt,20,225.0,475.0,248.33333333333334,257.0925571556254,20.0,111.39810702297837,P8->P11->P15->P2->P12->P16->P17->P9->P19->P4->P6->P7->P18->P1->P13->P14->P3->P20->P5->P10
bottleneck,11,DRF-RH-Full,20,341.0,668.3333333333333,319.4444444444444,284.8667385814127,20.0,175.28622498502955,P6->P19->P1->P20->P5->P3->P14->P13->P2->P17->P15->P11->P8->P4->P7->P18->P10->P9->P12->P16
bottleneck,11,DRF-RH-Light,20,355.0,691.6666666666667,382.22222222222223,315.7916608506979,20.0,136.18490402586758,P6->P19->P20->P5->P3->P13->P14->P1->P7->P2->P15->P11->P8->P9->P17->P12->P16->P4->P18->P10
bottleneck,12,AStarOnly,20,225.0,475.0,361.6666666666667,236.22611260278254,0.0,66.23120995936915,P10->P6->P19->P3->P14->P9->P8->P15->P1->P13->P20->P12->P16->P11->P7->P2->P17->P5->P18->P4
bottleneck,12,Proposed-Balanced,20,284.0,573.3333333333334,266.6666666666667,260.84973611149775,20.0,66.92138902144507,P16->P12->P6->P19->P10->P15->P8->P14->P9->P3->P13->P7->P2->P17->P18->P5->P4->P1->P20->P11
bottleneck,12,RH-Proposed-v2,20,305.0,608.3333333333333,243.88888888888889,250.9657989903997,20.0,1379.008674994111,P19->P15->P8->P11->P7->P2->P18->P17->P14->P9->P13->P12->P16->P10->P6->P3->P5->P4->P1->P20
bottleneck,12,Priority-Greedy,20,397.0,761.6666666666665,241.11111111111111,305.90156925660995,20.0,66.37035001767799,P19->P8->P7->P11->P2->P18->P15->P12->P16->P6->P10->P3->P13->P17->P5->P14->P9->P1->P20->P4
bottleneck,12,TSP-2opt,20,218.0,463.3333333333334,293.3333333333334,235.39699725832904,0.0,70.60639304108918,P10->P6->P19->P15->P3->P1->P13->P20->P12->P16->P11->P7->P2->P17->P5->P18->P4->P9->P14->P8
bottleneck,12,DRF-RH-Full,20,317.0,628.3333333333334,241.6666666666667,259.14185111186447,20.0,145.56788804475218,P19->P15->P8->P7->P11->P2->P18->P17->P14->P13->P12->P16->P10->P6->P3->P1->P9->P5->P4->P20
bottleneck,12,DRF-RH-Light,20,295.0,591.6666666666667,243.33333333333337,254.22823436635537,20.0,120.18740200437605,P19->P15->P8->P7->P11->P2->P18->P17->P5->P14->P13->P12->P16->P10->P6->P3->P9->P4->P1->P20
bottleneck,13,AStarOnly,20,283.0,571.6666666666667,224.1666666666667,259.43715512377884,20.0,86.10667899483815,P18->P12->P15->P9->P6->P17->P2->P7->P19->P4->P11->P3->P20->P16->P1->P13->P10->P5->P14->P8
bottleneck,13,Proposed-Balanced,20,372.0,719.9999999999999,159.58333333333331,281.82362094995165,60.0,88.73754000524059,P10->P16->P1->P17->P2->P6->P13->P20->P14->P18->P9->P15->P12->P5->P11->P4->P19->P7->P8->P3
bottleneck,13,RH-Proposed-v2,20,378.0,729.9999999999999,160.0,255.6173911920065,60.0,1886.6081660380587,P10->P16->P1->P20->P17->P2->P8->P7->P6->P9->P15->P18->P14->P13->P11->P4->P19->P3->P5->P12
bottleneck,13,Priority-Greedy,20,428.0,813.3333333333334,138.33333333333334,287.7010853574764,60.0,86.77986601833254,P10->P16->P1->P17->P2->P8->P18->P14->P9->P6->P13->P20->P4->P7->P19->P11->P3->P5->P12->P15
bottleneck,13,TSP-2opt,20,223.0,471.66666666666663,237.0833333333333,247.3699894647783,20.0,93.17477600416169,P18->P12->P15->P9->P6->P17->P2->P7->P8->P19->P4->P3->P11->P20->P1->P16->P13->P10->P5->P14
bottleneck,13,DRF-RH-Full,20,322.0,636.6666666666666,170.83333333333337,241.85907988246478,40.0,174.9023720039986,P10->P13->P16->P1->P20->P17->P2->P7->P8->P19->P6->P9->P15->P18->P14->P5->P12->P4->P11->P3
bottleneck,13,DRF-RH-Light,20,342.0,670.0,165.41666666666669,260.5604415422708,60.0,139.48371598962694,P10->P16->P1->P20->P17->P2->P8->P19->P7->P6->P9->P15->P18->P14->P5->P13->P11->P3->P4->P12
bottleneck,14,AStarOnly,20,210.0,449.99999999999994,225.66666666666666,234.222186996718,20.0,89.6790639963001,P7->P20->P18->P6->P17->P9->P11->P1->P4->P3->P2->P10->P12->P15->P19->P13->P8->P5->P16->P14
bottleneck,14,Proposed-Balanced,20,445.0,841.6666666666667,264.33333333333337,369.03303046177933,80.0,86.32280101301149,P5->P4->P6->P2->P12->P10->P15->P3->P13->P16->P8->P14->P7->P17->P9->P11->P1->P19->P18->P20
bottleneck,14,RH-Proposed-v2,20,315.0,625.0,154.00000000000003,257.4768066467174,60.0,1777.2319429786876,P5->P4->P2->P10->P12->P19->P3->P6->P18->P20->P14->P7->P17->P9->P11->P1->P13->P16->P8->P15
bottleneck,14,Priority-Greedy,20,383.0,738.3333333333334,123.0,283.43091974839695,100.0,84.61719297338277,P6->P5->P4->P19->P12->P2->P10->P3->P14->P17->P18->P20->P7->P16->P13->P8->P15->P1->P11->P9
bottleneck,14,TSP-2opt,20,187.0,411.6666666666666,254.33333333333331,229.7915925947165,20.0,93.72812404762954,P14->P7->P20->P18->P6->P17->P9->P11->P1->P4->P3->P2->P10->P12->P19->P15->P13->P8->P5->P16
bottleneck,14,DRF-RH-Full,20,287.0,578.3333333333334,123.66666666666667,238.51572969490493,60.0,183.54728003032506,P6->P5->P4->P2->P10->P12->P19->P15->P3->P17->P18->P20->P7->P14->P16->P8->P13->P1->P11->P9
bottleneck,14,DRF-RH-Light,20,297.0,595.0000000000001,123.66666666666667,239.56927682313497,60.0,143.9098689588718,P6->P5->P4->P2->P10->P12->P19->P15->P3->P17->P18->P20->P14->P7->P16->P13->P8->P1->P11->P9
bottleneck,15,AStarOnly,20,224.0,473.33333333333337,250.74074074074076,226.6360365917128,60.0,67.68207700224593,P17->P7->P4->P11->P20->P2->P14->P19->P5->P16->P15->P9->P18->P12->P1->P8->P3->P10->P13->P6
bottleneck,15,Proposed-Balanced,20,328.0,646.6666666666666,218.5185185185185,255.61172112346964,80.0,68.09002096997574,P10->P3->P6->P17->P11->P4->P7->P20->P14->P15->P9->P16->P5->P18->P19->P12->P8->P1->P2->P13
bottleneck,15,RH-Proposed-v2,20,258.0,530.0,176.66666666666669,209.89802708263014,60.0,1449.6379509801045,P6->P10->P3->P15->P9->P16->P18->P5->P14->P20->P11->P4->P7->P17->P13->P19->P12->P1->P8->P2
bottleneck,15,Priority-Greedy,20,368.0,713.3333333333333,187.96296296296293,276.84632767925876,100.0,67.7843289449811,P10->P3->P6->P17->P4->P20->P14->P9->P15->P18->P16->P12->P8->P11->P7->P13->P5->P19->P1->P2
bottleneck,15,TSP-2opt,20,189.0,415.00000000000006,127.59259259259258,185.33567617476834,100.0,99.63399497792125,P6->P13->P10->P3->P17->P7->P4->P11->P20->P2->P14->P18->P9->P15->P16->P19->P5->P12->P1->P8
bottleneck,15,DRF-RH-Full,20,258.0,530.0,176.66666666666669,209.89802708263014,60.0,138.23281100485474,P6->P10->P3->P15->P9->P16->P18->P5->P14->P20->P11->P4->P7->P17->P13->P19->P12->P1->P8->P2
bottleneck,15,DRF-RH-Light,20,247.0,511.66666666666674,133.70370370370372,190.53372354271292,100.0,105.86762998718768,P17->P6->P13->P10->P3->P15->P9->P16->P18->P5->P14->P20->P11->P4->P7->P2->P12->P8->P1->P19
bottleneck,16,AStarOnly,20,241.0,501.6666666666666,61.66666666666667,211.74656370018107,60.0,81.49750996381044,P12->P1->P3->P18->P9->P10->P7->P14->P16->P15->P13->P5->P4->P19->P8->P20->P11->P2->P17->P6
bottleneck,16,Proposed-Balanced,20,337.0,661.6666666666667,83.33333333333334,261.6454594153282,60.0,82.80681999167427,P3->P12->P9->P1->P18->P7->P16->P15->P8->P5->P4->P19->P20->P2->P14->P10->P13->P11->P6->P17
bottleneck,16,RH-Proposed-v2,20,297.0,595.0000000000001,115.41666666666667,215.01075984291793,60.0,1623.7214709981345,P12->P1->P3->P9->P2->P15->P16->P8->P5->P4->P19->P6->P17->P7->P14->P10->P18->P11->P13->P20
bottleneck,16,Priority-Greedy,20,401.0,768.3333333333335,167.08333333333334,285.70456794095287,40.0,82.16062700375915,P3->P12->P9->P2->P15->P16->P6->P7->P1->P14->P19->P4->P8->P5->P20->P11->P13->P17->P10->P18
bottleneck,16,TSP-2opt,20,221.0,468.33333333333337,128.75000000000003,211.74187239201555,60.0,88.74732698313892,P12->P1->P3->P18->P9->P10->P2->P11->P8->P20->P19->P4->P5->P13->P15->P16->P14->P7->P17->P6
bottleneck,16,DRF-RH-Full,20,297.0,595.0000000000001,115.41666666666667,215.01075984291793,60.0,160.68230295786634,P12->P1->P3->P9->P2->P15->P16->P8->P5->P4->P19->P6->P17->P7->P14->P10->P18->P11->P13->P20
bottleneck,16,DRF-RH-Light,20,283.0,571.6666666666667,117.50000000000001,210.55925135648718,60.0,121.05697998777032,P12->P1->P3->P18->P9->P2->P15->P5->P4->P19->P8->P16->P6->P17->P7->P14->P10->P11->P13->P20
bottleneck,17,AStarOnly,20,230.0,483.3333333333333,143.33333333333331,183.29185069820858,20.0,80.27931401738897,P16->P18->P3->P14->P15->P7->P11->P8->P5->P1->P4->P6->P20->P13->P17->P2->P12->P10->P9->P19
bottleneck,17,Proposed-Balanced,20,317.0,628.3333333333334,45.83333333333334,229.36582605604886,40.0,75.26611600769684,P18->P16->P4->P1->P7->P11->P5->P8->P15->P17->P12->P2->P19->P10->P9->P6->P20->P3->P14->P13
bottleneck,17,RH-Proposed-v2,20,293.0,588.3333333333334,45.83333333333334,192.71876164743026,40.0,1486.570067005232,P18->P16->P4->P1->P5->P8->P11->P7->P15->P14->P3->P6->P20->P12->P2->P17->P19->P9->P10->P13
bottleneck,17,Priority-Greedy,20,356.0,693.3333333333334,141.66666666666666,237.84137298245395,20.0,81.5806130412966,P18->P16->P1->P5->P11->P7->P15->P4->P6->P20->P8->P12->P17->P14->P3->P13->P10->P9->P19->P2
bottleneck,17,TSP-2opt,20,218.0,463.3333333333334,245.00000000000003,250.71762222909157,20.0,87.27447298588231,P16->P18->P3->P14->P15->P17->P12->P2->P19->P9->P10->P5->P8->P11->P7->P13->P20->P1->P4->P6
bottleneck,17,DRF-RH-Full,20,287.0,578.3333333333334,45.83333333333334,211.65965686253702,40.0,157.7259420300834,P18->P16->P4->P1->P5->P8->P11->P7->P15->P17->P12->P2->P19->P9->P10->P20->P6->P3->P14->P13
bottleneck,17,DRF-RH-Light,20,307.0,611.6666666666669,45.83333333333334,187.71256426003566,40.0,124.98649599729106,P18->P16->P4->P1->P20->P7->P11->P8->P5->P12->P2->P17->P15->P3->P14->P6->P10->P19->P9->P13
bottleneck,18,AStarOnly,20,223.0,471.66666666666663,293.3333333333333,240.54714821521353,0.0,89.54837097553536,P3->P2->P5->P16->P19->P10->P15->P17->P20->P8->P18->P1->P12->P14->P6->P13->P7->P4->P11->P9
bottleneck,18,Proposed-Balanced,20,369.0,715.0,235.00000000000006,285.8190548245615,0.0,91.00673598004505,P3->P15->P10->P16->P19->P5->P4->P12->P13->P14->P1->P20->P18->P8->P17->P2->P11->P7->P6->P9
bottleneck,18,RH-Proposed-v2,20,325.0,641.6666666666667,223.33333333333337,247.7272819930628,0.0,1716.162579949014,P16->P19->P10->P15->P4->P7->P13->P1->P12->P14->P20->P8->P18->P17->P5->P3->P2->P11->P9->P6
bottleneck,18,Priority-Greedy,20,449.0,848.3333333333333,90.0,365.13851985000247,20.0,86.11465198919177,P12->P4->P13->P10->P16->P19->P15->P7->P14->P20->P18->P17->P3->P9->P11->P5->P2->P8->P1->P6
bottleneck,18,TSP-2opt,20,223.0,471.66666666666663,293.3333333333333,237.98655027032268,0.0,92.98215800663456,P3->P2->P19->P16->P5->P15->P10->P17->P20->P8->P18->P1->P12->P14->P6->P13->P7->P4->P11->P9
bottleneck,18,DRF-RH-Full,20,363.0,705.0,140.00000000000003,282.3271262833506,20.0,182.15610104380175,P4->P7->P13->P1->P12->P14->P15->P10->P16->P19->P5->P17->P20->P8->P18->P3->P2->P11->P9->P6
bottleneck,18,DRF-RH-Light,20,313.0,621.6666666666666,223.33333333333337,252.44839382879107,0.0,132.77745101368055,P16->P19->P10->P15->P4->P7->P13->P1->P12->P14->P20->P18->P8->P17->P5->P2->P3->P9->P11->P6
bottleneck,19,AStarOnly,20,240.0,500.00000000000006,220.55555555555554,237.5406962048979,0.0,90.68912704242393,P6->P3->P9->P15->P2->P13->P19->P18->P5->P10->P16->P1->P17->P7->P11->P12->P4->P14->P20->P8
bottleneck,19,Proposed-Balanced,20,345.0,675.0000000000001,241.6666666666667,290.8699667232245,0.0,91.22729394584894,P18->P5->P2->P15->P6->P3->P13->P16->P19->P11->P12->P4->P7->P14->P8->P20->P9->P10->P1->P17
bottleneck,19,RH-Proposed-v2,20,311.0,618.3333333333333,160.55555555555554,254.83905561149436,20.0,1985.3917990112677,P5->P18->P16->P4->P7->P11->P12->P19->P2->P15->P6->P3->P9->P13->P10->P1->P17->P14->P8->P20
bottleneck,19,Priority-Greedy,20,441.0,835.0000000000001,141.11111111111111,338.2677359590108,60.0,86.74248500028625,P16->P11->P4->P12->P19->P2->P18->P5->P10->P6->P15->P8->P7->P14->P17->P1->P13->P3->P9->P20
bottleneck,19,TSP-2opt,20,219.0,465.00000000000006,211.66666666666666,232.59330668182605,0.0,96.1100829881616,P6->P15->P2->P9->P3->P13->P19->P5->P18->P10->P16->P1->P17->P7->P11->P12->P20->P8->P4->P14
bottleneck,19,DRF-RH-Full,20,311.0,618.3333333333333,160.55555555555554,254.83905561149436,20.0,174.67268998734653,P5->P18->P16->P4->P7->P11->P12->P19->P2->P15->P6->P3->P9->P13->P10->P1->P17->P14->P8->P20
bottleneck,19,DRF-RH-Light,20,305.0,608.3333333333333,163.88888888888889,238.00654593129744,20.0,141.8917019618675,P5->P18->P10->P16->P4->P11->P7->P12->P19->P2->P15->P3->P6->P9->P13->P1->P17->P14->P8->P20
